,StationId,StationName,Date,PM2.5,NOx,SO2,O3,Temp,RH,WS
0,DL033,"Shadipur, Delhi - CPCB",2015-01-01,,159.86,7.07,5.76,,,
1,DL033,"Shadipur, Delhi - CPCB",2015-01-02,,109.87,3.81,6.93,,,
2,DL033,"Shadipur, Delhi - CPCB",2015-01-03,,46.3,2.88,1.73,,,
3,DL033,"Shadipur, Delhi - CPCB",2015-01-04,,34.34,2.98,4.35,,,
4,DL033,"Shadipur, Delhi - CPCB",2015-01-05,,25.28,2.19,8.79,,,
5,DL033,"Shadipur, Delhi - CPCB",2015-01-06,,36.75,3.81,3.94,,,
6,DL033,"Shadipur, Delhi - CPCB",2015-01-07,,44.18,5.21,2.4,,,
7,DL033,"Shadipur, Delhi - CPCB",2015-01-08,,43.67,3.94,2.19,,,
8,DL033,"Shadipur, Delhi - CPCB",2015-01-09,,41.53,4.31,6.35,,,
9,DL033,"Shadipur, Delhi - CPCB",2015-01-10,,49.69,7.21,9.38,,,
10,DL033,"Shadipur, Delhi - CPCB",2015-01-11,,56.92,7.25,9.9,,,
11,DL033,"Shadipur, Delhi - CPCB",2015-01-12,,53.47,3.5,9.12,,,
12,DL033,"Shadipur, Delhi - CPCB",2015-01-13,,64.42,7.92,9.1,,,
13,DL033,"Shadipur, Delhi - CPCB",2015-01-14,,38.53,4.35,9.92,,,
14,DL033,"Shadipur, Delhi - CPCB",2015-01-15,,94.4,9.42,10.96,,,
15,DL033,"Shadipur, Delhi - CPCB",2015-01-16,,70.56,6.65,9.81,,,
16,DL033,"Shadipur, Delhi - CPCB",2015-01-17,,99.79,5.04,11.08,,,
17,DL033,"Shadipur, Delhi - CPCB",2015-01-18,,78.9,4.5,14.42,,,
18,DL033,"Shadipur, Delhi - CPCB",2015-01-19,,60.22,0.96,13.24,,,
19,DL033,"Shadipur, Delhi - CPCB",2015-01-20,,34.2,2.0,12.96,,,
20,DL033,"Shadipur, Delhi - CPCB",2015-01-21,,34.17,7.67,11.44,,,
21,DL033,"Shadipur, Delhi - CPCB",2015-01-22,,43.48,8.81,1.43,,,
22,DL033,"Shadipur, Delhi - CPCB",2015-01-23,,36.87,10.5,1.6,,,
23,DL033,"Shadipur, Delhi - CPCB",2015-01-24,,25.32,5.5,5.7,,,
24,DL033,"Shadipur, Delhi - CPCB",2015-01-25,,30.43,4.0,16.09,,,
25,DL033,"Shadipur, Delhi - CPCB",2015-01-26,,26.77,7.65,9.6,,,
26,DL033,"Shadipur, Delhi - CPCB",2015-01-27,,31.44,8.17,14.33,,,
27,DL033,"Shadipur, Delhi - CPCB",2015-01-28,,30.45,6.98,17.33,,,
28,DL033,"Shadipur, Delhi - CPCB",2015-01-29,,43.59,9.92,19.65,,,
29,DL033,"Shadipur, Delhi - CPCB",2015-01-30,,39.11,16.47,19.1,,,
30,DL033,"Shadipur, Delhi - CPCB",2015-01-31,,76.52,13.32,39.45,,,
31,DL033,"Shadipur, Delhi - CPCB",2015-02-01,,108.91,15.79,16.33,,,
32,DL033,"Shadipur, Delhi - CPCB",2015-02-02,,29.73,5.15,19.46,,,
33,DL033,"Shadipur, Delhi - CPCB",2015-02-03,,22.36,4.98,31.15,,,
34,DL033,"Shadipur, Delhi - CPCB",2015-02-04,,26.06,5.96,10.83,,,
35,DL033,"Shadipur, Delhi - CPCB",2015-02-05,,40.31,7.23,20.38,,,
36,DL033,"Shadipur, Delhi - CPCB",2015-02-06,,88.97,18.5,27.97,,,
