,StationId,StationName,Date,PM2.5,NOx,SO2,O3,Temp,RH,WS
0,DL003,"Ashok Vihar, Delhi - DPCC",2018-02-01,230.67,71.6,15.17,,,,
1,DL003,"Ashok Vihar, Delhi - DPCC",2018-02-02,187.25,68.88,11.0,,,,
2,DL003,"Ashok Vihar, Delhi - DPCC",2018-02-03,146.5,64.33,14.29,,,,
3,DL003,"Ashok Vihar, Delhi - DPCC",2018-02-04,174.88,64.69,13.66,3.38,,,
4,DL003,"Ashok Vihar, Delhi - DPCC",2018-02-05,209.42,84.1,16.38,27.58,,,
5,DL003,"Ashok Vihar, Delhi - DPCC",2018-02-06,172.46,72.53,14.22,25.52,,,
6,DL003,"Ashok Vihar, Delhi - DPCC",2018-02-07,157.33,65.49,14.45,37.78,,,
7,DL003,"Ashok Vihar, Delhi - DPCC",2018-02-08,233.12,71.9,10.92,33.39,,,
8,DL003,"Ashok Vihar, Delhi - DPCC",2018-02-09,253.5,72.68,13.98,39.25,,,
9,DL003,"Ashok Vihar, Delhi - DPCC",2018-02-10,266.08,45.29,7.15,44.42,,,
10,DL003,"Ashok Vihar, Delhi - DPCC",2018-02-11,157.25,54.86,8.3,42.18,,,
11,DL003,"Ashok Vihar, Delhi - DPCC",2018-02-12,83.25,23.6,4.54,37.91,,,
12,DL003,"Ashok Vihar, Delhi - DPCC",2018-02-13,136.88,52.72,6.29,42.37,,,
13,DL003,"Ashok Vihar, Delhi - DPCC",2018-02-14,95.62,37.69,7.87,31.14,,,
14,DL003,"Ashok Vihar, Delhi - DPCC",2018-02-15,112.58,35.01,9.77,33.25,,,
15,DL003,"Ashok Vihar, Delhi - DPCC",2018-02-16,153.54,56.57,10.85,34.46,,,
16,DL003,"Ashok Vihar, Delhi - DPCC",2018-02-17,179.92,49.4,10.84,31.5,,,
17,DL003,"Ashok Vihar, Delhi - DPCC",2018-02-18,172.12,44.67,9.58,41.64,,,
18,DL003,"Ashok Vihar, Delhi - DPCC",2018-02-19,249.67,57.7,12.07,43.41,,,
19,DL003,"Ashok Vihar, Delhi - DPCC",2018-02-20,211.83,62.34,12.38,46.04,,,
20,DL003,"Ashok Vihar, Delhi - DPCC",2018-02-21,224.67,66.15,8.36,56.4,,,
21,DL003,"Ashok Vihar, Delhi - DPCC",2018-02-22,198.12,61.01,10.17,43.99,,,
22,DL003,"Ashok Vihar, Delhi - DPCC",2018-02-23,197.22,59.14,9.63,40.74,,,
23,DL003,"Ashok Vihar, Delhi - DPCC",2018-02-24,148.33,35.51,2.74,10.37,,,
24,DL003,"Ashok Vihar, Delhi - DPCC",2018-02-25,107.79,50.53,5.26,7.38,,,
25,DL003,"Ashok Vihar, Delhi - DPCC",2018-02-26,76.12,41.09,7.94,35.61,,,
26,DL003,"Ashok Vihar, Delhi - DPCC",2018-02-27,106.13,55.47,10.44,36.99,,,
27,DL003,"Ashok Vihar, Delhi - DPCC",2018-02-28,180.27,57.72,11.22,46.61,,,
28,DL003,"Ashok Vihar, Delhi - DPCC",2018-03-01,147.54,58.93,8.22,39.67,,,
29,DL003,"Ashok Vihar, Delhi - DPCC",2018-03-02,182.71,54.39,5.59,51.1,,,
30,DL003,"Ashok Vihar, Delhi - DPCC",2018-03-03,126.42,34.33,4.92,41.28,,,
31,DL003,"Ashok Vihar, Delhi - DPCC",2018-03-04,89.08,41.37,10.05,38.92,,,
32,DL003,"Ashok Vihar, Delhi - DPCC",2018-03-05,95.83,43.61,10.29,41.86,,,
33,DL003,"Ashok Vihar, Delhi - DPCC",2018-03-06,100.18,43.98,3.9,21.9,,,
34,DL003,"Ashok Vihar, Delhi - DPCC",2018-03-07,106.92,54.35,11.17,43.39,,,
35,DL003,"Ashok Vihar, Delhi - DPCC",2018-03-08,190.5,55.35,7.55,45.22,,,
36,DL003,"Ashok Vihar, Delhi - DPCC",2018-03-09,175.04,60.11,14.1,48.87,,,
37,DL003,"Ashok Vihar, Delhi - DPCC",2018-03-10,97.33,44.33,12.05,37.73,,,
38,DL003,"Ashok Vihar, Delhi - DPCC",2018-03-11,101.34,50.94,13.65,45.41,,,
39,DL003,"Ashok Vihar, Delhi - DPCC",2018-03-12,130.66,50.34,13.32,49.18,,,
40,DL003,"Ashok Vihar, Delhi - DPCC",2018-03-13,142.62,58.72,11.0,49.57,,,
41,DL003,"Ashok Vihar, Delhi - DPCC",2018-03-14,123.79,59.91,6.69,53.96,,,
42,DL003,"Ashok Vihar, Delhi - DPCC",2018-03-15,137.12,46.56,6.88,39.34,,,
43,DL003,"Ashok Vihar, Delhi - DPCC",2018-03-16,131.17,43.67,10.46,45.0,,,
44,DL003,"Ashok Vihar, Delhi - DPCC",2018-03-17,113.36,32.13,10.99,39.08,,,
45,DL003,"Ashok Vihar, Delhi - DPCC",2018-03-18,68.38,27.03,7.3,90.39,,,
46,DL003,"Ashok Vihar, Delhi - DPCC",2018-03-19,88.75,36.14,8.82,55.52,,,
47,DL003,"Ashok Vihar, Delhi - DPCC",2018-03-20,126.88,46.54,6.5,51.22,,,
48,DL003,"Ashok Vihar, Delhi - DPCC",2018-03-21,156.21,26.21,11.41,68.23,,,
49,DL003,"Ashok Vihar, Delhi - DPCC",2018-03-22,88.31,18.25,6.65,61.3,,,
50,DL003,"Ashok Vihar, Delhi - DPCC",2018-03-23,70.88,36.13,9.04,45.84,,,
51,DL003,"Ashok Vihar, Delhi - DPCC",2018-03-24,98.86,43.43,12.2,47.13,,,
52,DL003,"Ashok Vihar, Delhi - DPCC",2018-03-25,94.31,31.99,12.14,47.31,,,
53,DL003,"Ashok Vihar, Delhi - DPCC",2018-03-26,106.79,35.74,14.47,48.18,,,
54,DL003,"Ashok Vihar, Delhi - DPCC",2018-03-27,130.88,41.06,9.77,51.72,,,
55,DL003,"Ashok Vihar, Delhi - DPCC",2018-03-28,132.38,37.19,5.65,33.6,,,
56,DL003,"Ashok Vihar, Delhi - DPCC",2018-03-29,107.33,29.22,13.64,51.93,,,
57,DL003,"Ashok Vihar, Delhi - DPCC",2018-03-30,124.33,22.26,7.26,55.06,,,
58,DL003,"Ashok Vihar, Delhi - DPCC",2018-03-31,,,,,,,
59,DL003,"Ashok Vihar, Delhi - DPCC",2018-04-01,100.17,25.48,5.47,75.91,,,
60,DL003,"Ashok Vihar, Delhi - DPCC",2018-04-02,114.25,31.95,4.73,80.59,,,
61,DL003,"Ashok Vihar, Delhi - DPCC",2018-04-03,115.12,35.44,7.49,80.1,,,
62,DL003,"Ashok Vihar, Delhi - DPCC",2018-04-04,137.88,38.04,8.12,80.04,,,
63,DL003,"Ashok Vihar, Delhi - DPCC",2018-04-05,219.58,33.08,13.97,30.58,,,
64,DL003,"Ashok Vihar, Delhi - DPCC",2018-04-06,108.71,23.43,9.51,56.39,,,
65,DL003,"Ashok Vihar, Delhi - DPCC",2018-04-07,50.87,25.4,6.14,79.45,,,
66,DL003,"Ashok Vihar, Delhi - DPCC",2018-04-08,51.09,23.88,4.44,85.85,,,
67,DL003,"Ashok Vihar, Delhi - DPCC",2018-04-09,49.83,26.0,0.69,57.5,,,
68,DL003,"Ashok Vihar, Delhi - DPCC",2018-04-10,108.62,41.38,3.39,72.72,,,
69,DL003,"Ashok Vihar, Delhi - DPCC",2018-04-11,51.67,32.72,5.63,60.92,,,
70,DL003,"Ashok Vihar, Delhi - DPCC",2018-04-12,45.29,38.63,7.15,65.94,,,
71,DL003,"Ashok Vihar, Delhi - DPCC",2018-04-13,83.71,52.44,10.51,51.57,,,
72,DL003,"Ashok Vihar, Delhi - DPCC",2018-04-14,97.5,57.88,16.02,55.63,,,
73,DL003,"Ashok Vihar, Delhi - DPCC",2018-04-15,125.21,58.09,12.56,69.83,,,
74,DL003,"Ashok Vihar, Delhi - DPCC",2018-04-16,133.54,49.45,12.72,65.73,,,
75,DL003,"Ashok Vihar, Delhi - DPCC",2018-04-17,75.88,54.91,9.86,37.08,,,
76,DL003,"Ashok Vihar, Delhi - DPCC",2018-04-18,75.52,36.65,10.08,47.05,,,
77,DL003,"Ashok Vihar, Delhi - DPCC",2018-04-19,101.12,50.82,5.96,48.36,,,
78,DL003,"Ashok Vihar, Delhi - DPCC",2018-04-20,96.21,28.61,8.43,48.82,,,
79,DL003,"Ashok Vihar, Delhi - DPCC",2018-04-21,102.5,28.17,10.13,47.24,,,
80,DL003,"Ashok Vihar, Delhi - DPCC",2018-04-22,83.17,32.95,17.81,52.84,,,
81,DL003,"Ashok Vihar, Delhi - DPCC",2018-04-23,101.2,47.48,13.59,55.91,,,
82,DL003,"Ashok Vihar, Delhi - DPCC",2018-04-24,155.33,45.82,15.17,59.06,,,
83,DL003,"Ashok Vihar, Delhi - DPCC",2018-04-25,126.62,42.63,6.93,50.45,,,
84,DL003,"Ashok Vihar, Delhi - DPCC",2018-04-26,142.46,49.5,6.45,56.18,,,
85,DL003,"Ashok Vihar, Delhi - DPCC",2018-04-27,118.42,19.08,2.04,96.84,,,
86,DL003,"Ashok Vihar, Delhi - DPCC",2018-04-28,87.85,19.02,2.51,92.19,,,
87,DL003,"Ashok Vihar, Delhi - DPCC",2018-04-29,98.06,31.43,9.19,70.14,,,
88,DL003,"Ashok Vihar, Delhi - DPCC",2018-04-30,80.54,35.11,6.26,61.55,,,
89,DL003,"Ashok Vihar, Delhi - DPCC",2018-05-01,56.25,27.25,4.25,91.08,,,
90,DL003,"Ashok Vihar, Delhi - DPCC",2018-05-02,63.67,35.03,2.06,85.47,,,
91,DL003,"Ashok Vihar, Delhi - DPCC",2018-05-03,48.74,25.51,4.36,64.68,,,
92,DL003,"Ashok Vihar, Delhi - DPCC",2018-05-04,49.15,29.3,5.21,85.47,,,
93,DL003,"Ashok Vihar, Delhi - DPCC",2018-05-05,84.28,45.23,6.98,63.28,,,
94,DL003,"Ashok Vihar, Delhi - DPCC",2018-05-06,131.96,48.92,8.65,67.68,,,
95,DL003,"Ashok Vihar, Delhi - DPCC",2018-05-07,125.3,52.12,10.76,58.68,,,
96,DL003,"Ashok Vihar, Delhi - DPCC",2018-05-08,57.24,27.59,2.48,68.56,,,
97,DL003,"Ashok Vihar, Delhi - DPCC",2018-05-09,83.08,38.02,2.3,61.1,,,
98,DL003,"Ashok Vihar, Delhi - DPCC",2018-05-10,112.34,53.12,4.98,72.21,,,
99,DL003,"Ashok Vihar, Delhi - DPCC",2018-05-11,167.61,53.16,2.3,74.46,,,
100,DL003,"Ashok Vihar, Delhi - DPCC",2018-05-12,161.74,47.92,1.76,63.17,,,
101,DL003,"Ashok Vihar, Delhi - DPCC",2018-05-13,85.55,33.92,1.18,80.63,,,
102,DL003,"Ashok Vihar, Delhi - DPCC",2018-05-14,52.68,23.47,1.77,84.77,,,
103,DL003,"Ashok Vihar, Delhi - DPCC",2018-05-15,76.42,30.65,2.26,96.96,,,
104,DL003,"Ashok Vihar, Delhi - DPCC",2018-05-16,80.96,36.67,4.99,68.54,,,
105,DL003,"Ashok Vihar, Delhi - DPCC",2018-05-17,115.46,35.2,7.91,78.44,,,
106,DL003,"Ashok Vihar, Delhi - DPCC",2018-05-18,108.88,42.52,8.29,65.69,,,
107,DL003,"Ashok Vihar, Delhi - DPCC",2018-05-19,121.12,50.66,7.43,78.36,,,
108,DL003,"Ashok Vihar, Delhi - DPCC",2018-05-20,99.0,41.04,8.62,62.96,,,
109,DL003,"Ashok Vihar, Delhi - DPCC",2018-05-21,74.04,30.11,7.31,69.34,,,
110,DL003,"Ashok Vihar, Delhi - DPCC",2018-05-22,98.96,44.19,9.3,67.39,,,
111,DL003,"Ashok Vihar, Delhi - DPCC",2018-05-23,152.7,52.19,9.08,60.3,,,
112,DL003,"Ashok Vihar, Delhi - DPCC",2018-05-24,121.88,51.98,12.43,59.92,,,
113,DL003,"Ashok Vihar, Delhi - DPCC",2018-05-25,105.21,79.59,12.8,14.87,,,
114,DL003,"Ashok Vihar, Delhi - DPCC",2018-05-26,115.7,53.11,8.11,73.09,,,
115,DL003,"Ashok Vihar, Delhi - DPCC",2018-05-27,93.31,58.05,6.04,52.87,,,
116,DL003,"Ashok Vihar, Delhi - DPCC",2018-05-28,139.29,50.4,10.7,79.37,,,
117,DL003,"Ashok Vihar, Delhi - DPCC",2018-05-29,110.46,53.37,5.07,60.37,,,
118,DL003,"Ashok Vihar, Delhi - DPCC",2018-05-30,61.61,50.17,3.3,63.97,,,
119,DL003,"Ashok Vihar, Delhi - DPCC",2018-05-31,69.62,38.83,5.49,54.05,,,
120,DL003,"Ashok Vihar, Delhi - DPCC",2018-06-01,88.55,44.51,3.93,72.88,,,
121,DL003,"Ashok Vihar, Delhi - DPCC",2018-06-02,48.74,25.09,6.12,71.31,,,
122,DL003,"Ashok Vihar, Delhi - DPCC",2018-06-03,56.35,31.71,4.49,75.23,,,
123,DL003,"Ashok Vihar, Delhi - DPCC",2018-06-04,57.95,37.89,3.46,66.72,,,
124,DL003,"Ashok Vihar, Delhi - DPCC",2018-06-05,50.49,33.82,2.75,53.51,,,
125,DL003,"Ashok Vihar, Delhi - DPCC",2018-06-06,54.68,45.79,3.48,30.15,,,
126,DL003,"Ashok Vihar, Delhi - DPCC",2018-06-07,73.81,31.89,5.4,53.8,,,
127,DL003,"Ashok Vihar, Delhi - DPCC",2018-06-08,73.44,35.58,3.85,31.56,,,
128,DL003,"Ashok Vihar, Delhi - DPCC",2018-06-09,52.7,49.16,1.95,22.98,,,
129,DL003,"Ashok Vihar, Delhi - DPCC",2018-06-10,64.4,48.87,3.79,35.89,,,
130,DL003,"Ashok Vihar, Delhi - DPCC",2018-06-11,72.28,30.87,6.33,31.01,,,
131,DL003,"Ashok Vihar, Delhi - DPCC",2018-06-12,132.5,31.29,6.07,19.49,,,
132,DL003,"Ashok Vihar, Delhi - DPCC",2018-06-13,235.59,31.61,2.94,12.81,,,
133,DL003,"Ashok Vihar, Delhi - DPCC",2018-06-14,210.24,25.43,1.74,19.75,,,
134,DL003,"Ashok Vihar, Delhi - DPCC",2018-06-15,137.64,25.53,2.62,21.03,,,
135,DL003,"Ashok Vihar, Delhi - DPCC",2018-06-16,127.08,26.38,3.27,24.92,,,
136,DL003,"Ashok Vihar, Delhi - DPCC",2018-06-17,80.29,31.88,2.37,31.91,,,
137,DL003,"Ashok Vihar, Delhi - DPCC",2018-06-18,62.33,26.7,5.35,33.68,,,
138,DL003,"Ashok Vihar, Delhi - DPCC",2018-06-19,50.42,26.93,4.1,45.54,,,
139,DL003,"Ashok Vihar, Delhi - DPCC",2018-06-20,83.25,29.81,4.55,59.3,,,
140,DL003,"Ashok Vihar, Delhi - DPCC",2018-06-21,80.76,31.04,5.29,67.67,,,
141,DL003,"Ashok Vihar, Delhi - DPCC",2018-06-22,96.5,52.22,8.03,72.21,,,
142,DL003,"Ashok Vihar, Delhi - DPCC",2018-06-23,80.42,36.89,7.12,87.65,,,
143,DL003,"Ashok Vihar, Delhi - DPCC",2018-06-24,59.28,32.94,7.46,66.5,,,
144,DL003,"Ashok Vihar, Delhi - DPCC",2018-06-25,42.87,23.93,7.71,21.66,,,
145,DL003,"Ashok Vihar, Delhi - DPCC",2018-06-26,15.29,14.12,13.36,37.97,,,
146,DL003,"Ashok Vihar, Delhi - DPCC",2018-06-27,55.35,11.87,11.73,64.78,,,
147,DL003,"Ashok Vihar, Delhi - DPCC",2018-06-28,27.28,7.88,4.82,45.35,,,
148,DL003,"Ashok Vihar, Delhi - DPCC",2018-06-29,36.43,13.45,8.11,52.59,,,
149,DL003,"Ashok Vihar, Delhi - DPCC",2018-06-30,34.73,24.23,6.7,34.46,,,
150,DL003,"Ashok Vihar, Delhi - DPCC",2018-07-01,24.81,21.27,3.95,33.24,,,
151,DL003,"Ashok Vihar, Delhi - DPCC",2018-07-02,21.83,14.88,5.18,43.88,,,
152,DL003,"Ashok Vihar, Delhi - DPCC",2018-07-03,34.1,26.61,4.77,54.57,,,
153,DL003,"Ashok Vihar, Delhi - DPCC",2018-07-04,38.1,22.6,6.92,68.0,,,
154,DL003,"Ashok Vihar, Delhi - DPCC",2018-07-05,42.06,46.45,8.33,57.25,,,
155,DL003,"Ashok Vihar, Delhi - DPCC",2018-07-06,49.19,43.05,7.83,59.85,,,
156,DL003,"Ashok Vihar, Delhi - DPCC",2018-07-07,58.98,25.06,6.97,78.87,,,
157,DL003,"Ashok Vihar, Delhi - DPCC",2018-07-08,60.85,19.65,7.64,104.93,,,
158,DL003,"Ashok Vihar, Delhi - DPCC",2018-07-09,66.94,16.2,10.29,76.31,,,
159,DL003,"Ashok Vihar, Delhi - DPCC",2018-07-10,42.77,13.98,7.66,61.43,,,
160,DL003,"Ashok Vihar, Delhi - DPCC",2018-07-11,37.43,15.97,9.51,49.12,,,
161,DL003,"Ashok Vihar, Delhi - DPCC",2018-07-12,52.38,20.46,5.76,62.3,,,
162,DL003,"Ashok Vihar, Delhi - DPCC",2018-07-13,30.73,21.29,7.13,28.94,,,
163,DL003,"Ashok Vihar, Delhi - DPCC",2018-07-14,33.89,19.53,7.16,23.88,,,
164,DL003,"Ashok Vihar, Delhi - DPCC",2018-07-15,41.65,20.59,20.14,38.3,,,
165,DL003,"Ashok Vihar, Delhi - DPCC",2018-07-16,35.06,28.67,15.95,19.33,,,
166,DL003,"Ashok Vihar, Delhi - DPCC",2018-07-17,28.45,21.24,17.56,41.3,,,
167,DL003,"Ashok Vihar, Delhi - DPCC",2018-07-18,35.15,18.26,19.37,39.64,,,
168,DL003,"Ashok Vihar, Delhi - DPCC",2018-07-19,27.65,17.01,20.52,38.64,,,
169,DL003,"Ashok Vihar, Delhi - DPCC",2018-07-20,35.82,26.5,15.9,20.76,,,
170,DL003,"Ashok Vihar, Delhi - DPCC",2018-07-21,41.76,30.17,20.39,37.8,,,
171,DL003,"Ashok Vihar, Delhi - DPCC",2018-07-22,21.26,19.35,15.4,26.82,,,
172,DL003,"Ashok Vihar, Delhi - DPCC",2018-07-23,23.25,16.32,17.49,30.91,,,
173,DL003,"Ashok Vihar, Delhi - DPCC",2018-07-24,38.19,17.11,18.11,41.59,,,
174,DL003,"Ashok Vihar, Delhi - DPCC",2018-07-25,30.83,12.11,14.24,17.74,,,
175,DL003,"Ashok Vihar, Delhi - DPCC",2018-07-26,20.73,14.26,14.75,11.75,,,
176,DL003,"Ashok Vihar, Delhi - DPCC",2018-07-27,15.06,11.98,16.28,12.85,,,
177,DL003,"Ashok Vihar, Delhi - DPCC",2018-07-28,30.12,13.11,16.07,21.86,,,
178,DL003,"Ashok Vihar, Delhi - DPCC",2018-07-29,57.1,11.16,15.15,21.77,,,
179,DL003,"Ashok Vihar, Delhi - DPCC",2018-07-30,57.23,6.85,15.29,29.67,,,
180,DL003,"Ashok Vihar, Delhi - DPCC",2018-07-31,71.88,8.14,16.56,22.54,,,
181,DL003,"Ashok Vihar, Delhi - DPCC",2018-08-01,85.65,6.46,16.35,31.06,,,
182,DL003,"Ashok Vihar, Delhi - DPCC",2018-08-02,108.12,10.9,17.55,25.52,,,
183,DL003,"Ashok Vihar, Delhi - DPCC",2018-08-03,93.2,14.67,15.63,25.17,,,
184,DL003,"Ashok Vihar, Delhi - DPCC",2018-08-04,92.56,14.07,15.48,29.38,,,
185,DL003,"Ashok Vihar, Delhi - DPCC",2018-08-05,86.42,9.3,16.09,20.65,,,
186,DL003,"Ashok Vihar, Delhi - DPCC",2018-08-06,44.71,10.38,15.43,15.78,,,
187,DL003,"Ashok Vihar, Delhi - DPCC",2018-08-07,42.57,14.67,19.81,29.26,,,
188,DL003,"Ashok Vihar, Delhi - DPCC",2018-08-08,31.25,21.35,16.95,29.36,,,
189,DL003,"Ashok Vihar, Delhi - DPCC",2018-08-09,29.52,16.39,18.94,36.39,,,
190,DL003,"Ashok Vihar, Delhi - DPCC",2018-08-10,36.27,19.31,15.98,34.37,,,
191,DL003,"Ashok Vihar, Delhi - DPCC",2018-08-11,34.17,12.87,16.44,25.26,,,
192,DL003,"Ashok Vihar, Delhi - DPCC",2018-08-12,26.52,12.5,15.54,23.23,,,
193,DL003,"Ashok Vihar, Delhi - DPCC",2018-08-13,27.56,12.59,15.88,29.19,,,
194,DL003,"Ashok Vihar, Delhi - DPCC",2018-08-14,35.94,16.83,14.8,33.49,,,
195,DL003,"Ashok Vihar, Delhi - DPCC",2018-08-15,38.52,12.4,16.82,41.21,,,
196,DL003,"Ashok Vihar, Delhi - DPCC",2018-08-16,34.46,16.49,17.78,43.29,,,
197,DL003,"Ashok Vihar, Delhi - DPCC",2018-08-17,23.56,10.72,14.88,25.09,,,
198,DL003,"Ashok Vihar, Delhi - DPCC",2018-08-18,29.01,11.49,18.28,32.09,,,
199,DL003,"Ashok Vihar, Delhi - DPCC",2018-08-19,50.69,18.67,18.93,17.7,,,
200,DL003,"Ashok Vihar, Delhi - DPCC",2018-08-20,61.88,29.03,18.97,37.24,,,
201,DL003,"Ashok Vihar, Delhi - DPCC",2018-08-21,28.96,30.93,22.46,33.75,,,
202,DL003,"Ashok Vihar, Delhi - DPCC",2018-08-22,23.23,33.4,17.82,21.81,,,
203,DL003,"Ashok Vihar, Delhi - DPCC",2018-08-23,21.45,27.19,15.25,9.82,,,
204,DL003,"Ashok Vihar, Delhi - DPCC",2018-08-24,17.69,25.24,15.25,17.82,,,
205,DL003,"Ashok Vihar, Delhi - DPCC",2018-08-25,19.0,18.22,15.39,21.31,,,
206,DL003,"Ashok Vihar, Delhi - DPCC",2018-08-26,16.83,15.4,14.89,28.37,,,
207,DL003,"Ashok Vihar, Delhi - DPCC",2018-08-27,13.6,11.13,14.21,27.19,,,
208,DL003,"Ashok Vihar, Delhi - DPCC",2018-08-28,23.52,14.52,16.21,22.31,,,
209,DL003,"Ashok Vihar, Delhi - DPCC",2018-08-29,29.67,16.99,17.26,23.73,,,
210,DL003,"Ashok Vihar, Delhi - DPCC",2018-08-30,35.56,19.73,14.35,35.48,,,
211,DL003,"Ashok Vihar, Delhi - DPCC",2018-08-31,38.01,8.37,12.67,15.02,,,
212,DL003,"Ashok Vihar, Delhi - DPCC",2018-09-01,37.43,6.91,13.99,11.89,,,
213,DL003,"Ashok Vihar, Delhi - DPCC",2018-09-02,37.04,3.8,13.75,19.16,,,
214,DL003,"Ashok Vihar, Delhi - DPCC",2018-09-03,36.27,4.46,14.66,24.26,,,
215,DL003,"Ashok Vihar, Delhi - DPCC",2018-09-04,63.18,6.31,15.74,40.19,,,
216,DL003,"Ashok Vihar, Delhi - DPCC",2018-09-05,35.0,3.14,13.6,20.88,,,
217,DL003,"Ashok Vihar, Delhi - DPCC",2018-09-06,37.25,4.91,14.95,25.64,,,
218,DL003,"Ashok Vihar, Delhi - DPCC",2018-09-07,28.85,5.48,14.6,27.33,,,
219,DL003,"Ashok Vihar, Delhi - DPCC",2018-09-08,24.76,3.91,16.14,21.45,,,
220,DL003,"Ashok Vihar, Delhi - DPCC",2018-09-09,19.0,8.61,13.68,40.35,,,
221,DL003,"Ashok Vihar, Delhi - DPCC",2018-09-10,33.23,8.6,16.42,55.3,,,
222,DL003,"Ashok Vihar, Delhi - DPCC",2018-09-11,19.73,10.21,13.56,26.82,,,
223,DL003,"Ashok Vihar, Delhi - DPCC",2018-09-12,21.91,13.37,13.38,23.06,,,
224,DL003,"Ashok Vihar, Delhi - DPCC",2018-09-13,19.17,12.1,14.75,25.72,,,
225,DL003,"Ashok Vihar, Delhi - DPCC",2018-09-14,23.54,12.29,15.54,26.32,,,
226,DL003,"Ashok Vihar, Delhi - DPCC",2018-09-15,30.94,15.4,16.64,26.6,,,
227,DL003,"Ashok Vihar, Delhi - DPCC",2018-09-16,42.48,17.07,19.47,27.45,,,
228,DL003,"Ashok Vihar, Delhi - DPCC",2018-09-17,62.2,16.09,18.45,39.17,,,
229,DL003,"Ashok Vihar, Delhi - DPCC",2018-09-18,64.29,29.6,20.53,44.67,,,
230,DL003,"Ashok Vihar, Delhi - DPCC",2018-09-19,64.25,42.17,19.02,49.72,,,
231,DL003,"Ashok Vihar, Delhi - DPCC",2018-09-20,57.81,11.6,18.84,63.53,,,
232,DL003,"Ashok Vihar, Delhi - DPCC",2018-09-21,37.55,10.85,16.44,23.33,,,
233,DL003,"Ashok Vihar, Delhi - DPCC",2018-09-22,15.92,15.87,17.33,21.7,,,
234,DL003,"Ashok Vihar, Delhi - DPCC",2018-09-23,19.08,14.04,17.25,29.63,,,
235,DL003,"Ashok Vihar, Delhi - DPCC",2018-09-24,12.62,19.18,14.26,16.29,,,
236,DL003,"Ashok Vihar, Delhi - DPCC",2018-09-25,16.23,33.61,14.78,14.63,,,
237,DL003,"Ashok Vihar, Delhi - DPCC",2018-09-26,28.62,42.99,15.4,27.72,,,
238,DL003,"Ashok Vihar, Delhi - DPCC",2018-09-27,66.46,70.42,16.2,37.08,,,
239,DL003,"Ashok Vihar, Delhi - DPCC",2018-09-28,81.98,101.66,17.13,38.38,,,
