,StationId,StationName,Date,PM2.5,NOx,SO2,O3,Temp,RH,WS
0,DL027,"Patparganj, Delhi - DPCC",2018-02-01,167.34,72.48,8.46,,,,
1,DL027,"Patparganj, Delhi - DPCC",2018-02-02,144.05,73.84,6.72,,,,
2,DL027,"Patparganj, Delhi - DPCC",2018-02-03,155.59,62.74,6.41,,,,
3,DL027,"Patparganj, Delhi - DPCC",2018-02-04,122.0,49.79,7.33,9.09,,,
4,DL027,"Patparganj, Delhi - DPCC",2018-02-05,145.46,73.15,8.9,50.42,,,
5,DL027,"Patparganj, Delhi - DPCC",2018-02-06,174.28,57.25,8.0,47.87,,,
6,DL027,"Patparganj, Delhi - DPCC",2018-02-07,130.18,49.13,7.09,71.33,,,
7,DL027,"Patparganj, Delhi - DPCC",2018-02-08,165.55,80.12,4.73,49.47,,,
8,DL027,"Patparganj, Delhi - DPCC",2018-02-09,211.21,80.83,6.87,43.7,,,
9,DL027,"Patparganj, Delhi - DPCC",2018-02-10,234.79,83.51,6.25,39.1,,,
10,DL027,"Patparganj, Delhi - DPCC",2018-02-11,159.83,67.85,5.88,44.43,,,
11,DL027,"Patparganj, Delhi - DPCC",2018-02-12,73.0,29.97,5.41,34.3,,,
12,DL027,"Patparganj, Delhi - DPCC",2018-02-13,92.29,56.82,5.1,47.26,,,
13,DL027,"Patparganj, Delhi - DPCC",2018-02-14,65.79,30.99,3.98,55.88,,,
14,DL027,"Patparganj, Delhi - DPCC",2018-02-15,71.92,30.06,6.03,66.35,,,
15,DL027,"Patparganj, Delhi - DPCC",2018-02-16,92.07,45.04,6.77,52.37,,,
16,DL027,"Patparganj, Delhi - DPCC",2018-02-17,103.96,48.51,7.83,56.27,,,
17,DL027,"Patparganj, Delhi - DPCC",2018-02-18,101.5,54.41,5.85,64.04,,,
18,DL027,"Patparganj, Delhi - DPCC",2018-02-19,131.49,64.99,4.89,41.8,,,
19,DL027,"Patparganj, Delhi - DPCC",2018-02-20,131.7,65.1,6.07,49.61,,,
20,DL027,"Patparganj, Delhi - DPCC",2018-02-21,150.38,10.85,1.78,20.21,,,
21,DL027,"Patparganj, Delhi - DPCC",2018-02-22,118.46,55.93,6.38,49.68,,,
22,DL027,"Patparganj, Delhi - DPCC",2018-02-23,142.62,78.49,6.39,41.72,,,
23,DL027,"Patparganj, Delhi - DPCC",2018-02-24,138.21,72.03,7.43,55.5,,,
24,DL027,"Patparganj, Delhi - DPCC",2018-02-25,96.67,39.21,8.94,71.73,,,
25,DL027,"Patparganj, Delhi - DPCC",2018-02-26,65.13,29.89,4.71,76.66,,,
26,DL027,"Patparganj, Delhi - DPCC",2018-02-27,98.04,39.31,6.27,66.06,,,
27,DL027,"Patparganj, Delhi - DPCC",2018-02-28,170.08,58.38,8.7,57.41,,,
28,DL027,"Patparganj, Delhi - DPCC",2018-03-01,118.83,58.25,8.71,59.52,,,
29,DL027,"Patparganj, Delhi - DPCC",2018-03-02,119.88,60.38,4.21,69.7,,,
30,DL027,"Patparganj, Delhi - DPCC",2018-03-03,74.75,41.75,8.72,61.07,,,
31,DL027,"Patparganj, Delhi - DPCC",2018-03-04,63.96,39.57,6.53,60.8,,,
32,DL027,"Patparganj, Delhi - DPCC",2018-03-05,90.08,43.57,6.54,67.11,,,
33,DL027,"Patparganj, Delhi - DPCC",2018-03-06,71.25,33.86,6.5,73.08,,,
34,DL027,"Patparganj, Delhi - DPCC",2018-03-07,72.21,37.78,6.64,79.39,,,
35,DL027,"Patparganj, Delhi - DPCC",2018-03-08,106.83,46.93,6.42,53.27,,,
36,DL027,"Patparganj, Delhi - DPCC",2018-03-09,118.71,51.84,6.87,75.98,,,
37,DL027,"Patparganj, Delhi - DPCC",2018-03-10,68.58,35.28,7.09,57.19,,,
38,DL027,"Patparganj, Delhi - DPCC",2018-03-11,78.33,38.26,7.67,72.63,,,
39,DL027,"Patparganj, Delhi - DPCC",2018-03-12,95.46,56.6,8.91,56.45,,,
40,DL027,"Patparganj, Delhi - DPCC",2018-03-13,100.53,59.22,7.12,57.33,,,
41,DL027,"Patparganj, Delhi - DPCC",2018-03-14,122.17,57.53,5.31,44.83,,,
42,DL027,"Patparganj, Delhi - DPCC",2018-03-15,108.62,53.62,6.61,37.63,,,
43,DL027,"Patparganj, Delhi - DPCC",2018-03-16,116.06,51.59,11.91,37.53,,,
44,DL027,"Patparganj, Delhi - DPCC",2018-03-17,,,,,,,
45,DL027,"Patparganj, Delhi - DPCC",2018-03-18,,,,,,,
46,DL027,"Patparganj, Delhi - DPCC",2018-03-19,,,,,,,
47,DL027,"Patparganj, Delhi - DPCC",2018-03-20,91.75,50.82,7.99,134.88,,,
48,DL027,"Patparganj, Delhi - DPCC",2018-03-21,123.26,50.29,12.64,68.41,,,
49,DL027,"Patparganj, Delhi - DPCC",2018-03-22,65.95,28.6,9.99,60.76,,,
50,DL027,"Patparganj, Delhi - DPCC",2018-03-23,59.64,36.13,5.11,59.1,,,
51,DL027,"Patparganj, Delhi - DPCC",2018-03-24,83.79,34.21,5.76,76.54,,,
52,DL027,"Patparganj, Delhi - DPCC",2018-03-25,94.81,32.82,8.01,78.95,,,
53,DL027,"Patparganj, Delhi - DPCC",2018-03-26,76.36,38.04,6.24,79.78,,,
54,DL027,"Patparganj, Delhi - DPCC",2018-03-27,94.1,58.16,6.04,56.31,,,
55,DL027,"Patparganj, Delhi - DPCC",2018-03-28,100.91,46.63,4.68,70.8,,,
56,DL027,"Patparganj, Delhi - DPCC",2018-03-29,75.33,35.91,8.06,69.6,,,
57,DL027,"Patparganj, Delhi - DPCC",2018-03-30,79.55,41.5,6.76,74.37,,,
58,DL027,"Patparganj, Delhi - DPCC",2018-03-31,97.2,42.22,8.0,70.37,,,
59,DL027,"Patparganj, Delhi - DPCC",2018-04-01,63.81,34.14,5.97,95.18,,,
60,DL027,"Patparganj, Delhi - DPCC",2018-04-02,75.89,51.98,6.88,68.34,,,
61,DL027,"Patparganj, Delhi - DPCC",2018-04-03,84.93,56.7,8.65,71.29,,,
62,DL027,"Patparganj, Delhi - DPCC",2018-04-04,97.32,56.35,9.08,62.29,,,
63,DL027,"Patparganj, Delhi - DPCC",2018-04-05,108.59,52.94,6.38,113.55,,,
64,DL027,"Patparganj, Delhi - DPCC",2018-04-06,74.7,44.03,9.67,67.2,,,
65,DL027,"Patparganj, Delhi - DPCC",2018-04-07,36.86,36.66,5.46,72.26,,,
66,DL027,"Patparganj, Delhi - DPCC",2018-04-08,33.08,26.73,6.13,76.82,,,
67,DL027,"Patparganj, Delhi - DPCC",2018-04-09,26.5,30.53,7.5,47.09,,,
68,DL027,"Patparganj, Delhi - DPCC",2018-04-10,55.77,40.49,7.08,75.2,,,
69,DL027,"Patparganj, Delhi - DPCC",2018-04-11,29.4,25.54,6.47,59.7,,,
70,DL027,"Patparganj, Delhi - DPCC",2018-04-12,22.79,36.45,5.51,61.82,,,
71,DL027,"Patparganj, Delhi - DPCC",2018-04-13,39.26,47.42,5.19,62.54,,,
72,DL027,"Patparganj, Delhi - DPCC",2018-04-14,57.71,55.16,5.95,54.83,,,
73,DL027,"Patparganj, Delhi - DPCC",2018-04-15,81.75,54.75,5.88,58.96,,,
74,DL027,"Patparganj, Delhi - DPCC",2018-04-16,98.42,57.81,7.17,42.47,,,
75,DL027,"Patparganj, Delhi - DPCC",2018-04-17,79.04,50.24,4.55,54.54,,,
