,StationId,StationName,Date,PM2.5,NOx,SO2,O3,Temp,RH,WS
0,WB007,"Ballygunge, Kolkata - WBPCB",2019-08-30,15.74,25.22,1.82,25.37,,,
1,WB007,"Ballygunge, Kolkata - WBPCB",2019-08-31,14.6,21.79,2.61,24.21,,,
2,WB007,"Ballygunge, Kolkata - WBPCB",2019-09-01,21.99,27.04,2.22,,,,
3,WB007,"Ballygunge, Kolkata - WBPCB",2019-09-02,10.85,27.83,1.94,18.62,,,
4,WB007,"Ballygunge, Kolkata - WBPCB",2019-09-03,8.43,20.8,2.89,22.0,,,
5,WB007,"Ballygunge, Kolkata - WBPCB",2019-09-04,7.14,23.34,2.13,13.82,,,
6,WB007,"Ballygunge, Kolkata - WBPCB",2019-09-05,8.55,20.28,2.35,23.69,,,
7,WB007,"Ballygunge, Kolkata - WBPCB",2019-09-06,7.64,24.4,2.38,23.18,,,
8,WB007,"Ballygunge, Kolkata - WBPCB",2019-09-07,6.82,24.2,2.37,20.03,,,
9,WB007,"Ballygunge, Kolkata - WBPCB",2019-09-08,9.49,25.36,2.04,19.14,,,
10,WB007,"Ballygunge, Kolkata - WBPCB",2019-09-09,10.02,21.61,2.53,31.12,,,
11,WB007,"Ballygunge, Kolkata - WBPCB",2019-09-10,13.99,15.94,3.39,35.28,,,
12,WB007,"Ballygunge, Kolkata - WBPCB",2019-09-11,12.51,25.86,3.05,22.66,,,
13,WB007,"Ballygunge, Kolkata - WBPCB",2019-09-12,12.84,30.1,3.24,14.4,,,
14,WB007,"Ballygunge, Kolkata - WBPCB",2019-09-13,12.69,23.99,3.3,24.75,,,
15,WB007,"Ballygunge, Kolkata - WBPCB",2019-09-14,15.37,23.5,3.58,38.53,,,
16,WB007,"Ballygunge, Kolkata - WBPCB",2019-09-15,19.78,19.05,5.68,47.06,,,
17,WB007,"Ballygunge, Kolkata - WBPCB",2019-09-16,15.85,19.43,4.49,28.89,,,
18,WB007,"Ballygunge, Kolkata - WBPCB",2019-09-17,16.63,18.98,3.81,17.06,,,
19,WB007,"Ballygunge, Kolkata - WBPCB",2019-09-18,12.16,18.88,4.27,18.24,,,
20,WB007,"Ballygunge, Kolkata - WBPCB",2019-09-19,8.55,17.76,3.87,15.89,,,
21,WB007,"Ballygunge, Kolkata - WBPCB",2019-09-20,12.38,40.49,4.33,18.1,,,
22,WB007,"Ballygunge, Kolkata - WBPCB",2019-09-21,21.22,34.53,5.58,21.46,,,
23,WB007,"Ballygunge, Kolkata - WBPCB",2019-09-22,16.77,24.91,4.14,30.54,,,
24,WB007,"Ballygunge, Kolkata - WBPCB",2019-09-23,10.24,22.3,4.22,27.76,,,
25,WB007,"Ballygunge, Kolkata - WBPCB",2019-09-24,10.95,21.36,4.01,13.58,,,
26,WB007,"Ballygunge, Kolkata - WBPCB",2019-09-25,10.56,24.82,3.98,10.15,,,
27,WB007,"Ballygunge, Kolkata - WBPCB",2019-09-26,11.57,28.36,3.95,19.71,,,
28,WB007,"Ballygunge, Kolkata - WBPCB",2019-09-27,12.36,30.59,4.15,17.73,,,
29,WB007,"Ballygunge, Kolkata - WBPCB",2019-09-28,17.0,29.3,4.43,11.95,,,
30,WB007,"Ballygunge, Kolkata - WBPCB",2019-09-29,5.74,24.12,3.51,18.05,,,
31,WB007,"Ballygunge, Kolkata - WBPCB",2019-09-30,3.8,25.28,3.82,18.89,,,
32,WB007,"Ballygunge, Kolkata - WBPCB",2019-10-01,59.1,39.6,6.46,39.71,,,
33,WB007,"Ballygunge, Kolkata - WBPCB",2019-10-02,65.44,37.52,5.35,44.25,,,
34,WB007,"Ballygunge, Kolkata - WBPCB",2019-10-03,44.22,39.6,4.62,28.24,,,
35,WB007,"Ballygunge, Kolkata - WBPCB",2019-10-04,34.0,24.64,5.79,44.94,,,
36,WB007,"Ballygunge, Kolkata - WBPCB",2019-10-05,40.52,41.92,3.91,41.37,,,
37,WB007,"Ballygunge, Kolkata - WBPCB",2019-10-06,51.21,32.2,3.8,30.0,,,
38,WB007,"Ballygunge, Kolkata - WBPCB",2019-10-07,42.58,32.94,4.56,34.43,,,
39,WB007,"Ballygunge, Kolkata - WBPCB",2019-10-08,27.97,32.94,3.9,26.15,,,
40,WB007,"Ballygunge, Kolkata - WBPCB",2019-10-09,12.65,21.96,4.09,19.21,,,
41,WB007,"Ballygunge, Kolkata - WBPCB",2019-10-10,23.46,41.74,4.83,21.61,,,
42,WB007,"Ballygunge, Kolkata - WBPCB",2019-10-11,52.31,50.19,6.21,26.43,,,
43,WB007,"Ballygunge, Kolkata - WBPCB",2019-10-12,55.44,49.51,4.28,41.7,,,
44,WB007,"Ballygunge, Kolkata - WBPCB",2019-10-13,79.68,48.25,7.27,50.64,,,
45,WB007,"Ballygunge, Kolkata - WBPCB",2019-10-14,84.92,49.74,8.06,63.76,,,
46,WB007,"Ballygunge, Kolkata - WBPCB",2019-10-15,85.81,44.77,6.69,66.08,,,
47,WB007,"Ballygunge, Kolkata - WBPCB",2019-10-16,78.38,46.4,4.9,33.91,,,
48,WB007,"Ballygunge, Kolkata - WBPCB",2019-10-17,56.58,55.44,5.62,21.11,,,
49,WB007,"Ballygunge, Kolkata - WBPCB",2019-10-18,63.58,74.55,6.09,48.72,,,
50,WB007,"Ballygunge, Kolkata - WBPCB",2019-10-19,81.45,65.25,4.74,48.06,,,
51,WB007,"Ballygunge, Kolkata - WBPCB",2019-10-20,90.52,58.24,6.17,42.43,,,
52,WB007,"Ballygunge, Kolkata - WBPCB",2019-10-21,114.84,52.91,8.95,47.2,,,
53,WB007,"Ballygunge, Kolkata - WBPCB",2019-10-22,94.67,64.09,8.76,43.11,,,
54,WB007,"Ballygunge, Kolkata - WBPCB",2019-10-23,92.08,57.79,8.48,40.13,,,
55,WB007,"Ballygunge, Kolkata - WBPCB",2019-10-24,35.31,39.71,3.71,34.19,,,
56,WB007,"Ballygunge, Kolkata - WBPCB",2019-10-25,20.72,31.74,4.44,28.58,,,
57,WB007,"Ballygunge, Kolkata - WBPCB",2019-10-26,48.55,41.84,6.89,18.4,,,
58,WB007,"Ballygunge, Kolkata - WBPCB",2019-10-27,84.12,51.97,11.5,30.18,,,
59,WB007,"Ballygunge, Kolkata - WBPCB",2019-10-28,107.33,50.44,11.99,44.46,,,
60,WB007,"Ballygunge, Kolkata - WBPCB",2019-10-29,114.65,56.64,7.84,41.82,,,
61,WB007,"Ballygunge, Kolkata - WBPCB",2019-10-30,98.1,61.37,5.52,43.57,,,
62,WB007,"Ballygunge, Kolkata - WBPCB",2019-10-31,62.37,81.06,9.48,43.33,,,
63,WB007,"Ballygunge, Kolkata - WBPCB",2019-11-01,58.76,79.2,8.62,47.19,,,
64,WB007,"Ballygunge, Kolkata - WBPCB",2019-11-02,72.0,67.09,9.16,45.88,,,
65,WB007,"Ballygunge, Kolkata - WBPCB",2019-11-03,73.24,59.24,6.55,42.59,,,
66,WB007,"Ballygunge, Kolkata - WBPCB",2019-11-04,74.93,85.9,6.02,40.5,,,
67,WB007,"Ballygunge, Kolkata - WBPCB",2019-11-05,130.21,93.97,9.26,49.58,,,
68,WB007,"Ballygunge, Kolkata - WBPCB",2019-11-06,171.11,78.1,9.17,61.04,,,
69,WB007,"Ballygunge, Kolkata - WBPCB",2019-11-07,97.02,91.46,10.71,45.0,,,
70,WB007,"Ballygunge, Kolkata - WBPCB",2019-11-08,58.71,51.88,3.92,30.64,,,
71,WB007,"Ballygunge, Kolkata - WBPCB",2019-11-09,19.1,28.15,2.85,30.73,,,
72,WB007,"Ballygunge, Kolkata - WBPCB",2019-11-10,28.98,32.86,4.31,41.35,,,
73,WB007,"Ballygunge, Kolkata - WBPCB",2019-11-11,34.0,68.86,5.66,6.99,,,
74,WB007,"Ballygunge, Kolkata - WBPCB",2019-11-12,100.18,106.86,10.44,6.46,,,
75,WB007,"Ballygunge, Kolkata - WBPCB",2019-11-13,123.72,104.09,10.73,6.17,,,
76,WB007,"Ballygunge, Kolkata - WBPCB",2019-11-14,99.13,90.85,10.14,5.72,,,
77,WB007,"Ballygunge, Kolkata - WBPCB",2019-11-15,94.25,93.46,8.52,5.59,,,
78,WB007,"Ballygunge, Kolkata - WBPCB",2019-11-16,93.11,81.85,8.58,5.51,,,
79,WB007,"Ballygunge, Kolkata - WBPCB",2019-11-17,100.42,91.43,7.86,5.37,,,
80,WB007,"Ballygunge, Kolkata - WBPCB",2019-11-18,104.82,98.15,12.44,9.14,,,
81,WB007,"Ballygunge, Kolkata - WBPCB",2019-11-19,109.45,108.53,18.06,60.83,,,
82,WB007,"Ballygunge, Kolkata - WBPCB",2019-11-20,104.64,137.14,12.1,51.13,,,
83,WB007,"Ballygunge, Kolkata - WBPCB",2019-11-21,96.57,98.64,8.73,56.06,,,
84,WB007,"Ballygunge, Kolkata - WBPCB",2019-11-22,99.55,99.45,13.56,57.23,,,
85,WB007,"Ballygunge, Kolkata - WBPCB",2019-11-23,116.71,108.45,15.33,66.4,,,
86,WB007,"Ballygunge, Kolkata - WBPCB",2019-11-24,146.97,127.53,12.12,52.24,,,
87,WB007,"Ballygunge, Kolkata - WBPCB",2019-11-25,123.84,99.64,7.55,56.58,,,
88,WB007,"Ballygunge, Kolkata - WBPCB",2019-11-26,121.68,123.25,5.87,48.18,,,
89,WB007,"Ballygunge, Kolkata - WBPCB",2019-11-27,132.42,103.87,7.59,49.84,,,
90,WB007,"Ballygunge, Kolkata - WBPCB",2019-11-28,86.62,40.29,7.79,45.3,,,
91,WB007,"Ballygunge, Kolkata - WBPCB",2019-11-29,80.23,48.47,6.85,42.93,,,
92,WB007,"Ballygunge, Kolkata - WBPCB",2019-11-30,118.54,47.18,16.17,41.98,,,
93,WB007,"Ballygunge, Kolkata - WBPCB",2019-12-01,112.94,33.95,13.33,46.12,,,
94,WB007,"Ballygunge, Kolkata - WBPCB",2019-12-02,91.18,33.56,16.68,38.14,,,
95,WB007,"Ballygunge, Kolkata - WBPCB",2019-12-03,106.19,34.78,16.61,44.36,,,
96,WB007,"Ballygunge, Kolkata - WBPCB",2019-12-04,114.11,37.43,21.26,50.15,,,
97,WB007,"Ballygunge, Kolkata - WBPCB",2019-12-05,105.73,35.99,20.72,44.7,,,
98,WB007,"Ballygunge, Kolkata - WBPCB",2019-12-06,78.23,31.43,12.58,32.62,,,
99,WB007,"Ballygunge, Kolkata - WBPCB",2019-12-07,70.53,42.1,15.5,32.69,,,
100,WB007,"Ballygunge, Kolkata - WBPCB",2019-12-08,78.08,39.74,17.01,31.63,,,
101,WB007,"Ballygunge, Kolkata - WBPCB",2019-12-09,72.41,29.36,16.25,36.71,,,
102,WB007,"Ballygunge, Kolkata - WBPCB",2019-12-10,60.68,32.67,16.03,48.45,,,
103,WB007,"Ballygunge, Kolkata - WBPCB",2019-12-11,80.67,29.69,16.23,56.4,,,
104,WB007,"Ballygunge, Kolkata - WBPCB",2019-12-12,68.76,28.39,15.57,42.38,,,
105,WB007,"Ballygunge, Kolkata - WBPCB",2019-12-13,111.35,29.22,17.33,52.67,,,
106,WB007,"Ballygunge, Kolkata - WBPCB",2019-12-14,133.85,48.71,17.44,46.08,,,
107,WB007,"Ballygunge, Kolkata - WBPCB",2019-12-15,106.27,37.62,16.08,40.75,,,
108,WB007,"Ballygunge, Kolkata - WBPCB",2019-12-16,68.57,34.52,18.3,33.35,,,
109,WB007,"Ballygunge, Kolkata - WBPCB",2019-12-17,69.57,34.89,15.22,34.79,,,
110,WB007,"Ballygunge, Kolkata - WBPCB",2019-12-18,70.33,31.31,14.25,44.84,,,
111,WB007,"Ballygunge, Kolkata - WBPCB",2019-12-19,75.68,33.14,15.57,40.45,,,
112,WB007,"Ballygunge, Kolkata - WBPCB",2019-12-20,97.93,56.38,15.79,37.23,,,
