,StationId,StationName,Date,PM2.5,NOx,SO2,O3,Temp,RH,WS
0,WB013,"Victoria, Kolkata - WBPCB",2018-04-10,34.38,,25.46,,,,
1,WB013,"Victoria, Kolkata - WBPCB",2018-04-11,29.0,45.29,10.32,30.99,,,
2,WB013,"Victoria, Kolkata - WBPCB",2018-04-12,21.7,42.54,,43.72,,,
3,WB013,"Victoria, Kolkata - WBPCB",2018-04-13,23.09,36.72,,41.65,,,
4,WB013,"Victoria, Kolkata - WBPCB",2018-04-14,21.56,29.43,,44.07,,,
5,WB013,"Victoria, Kolkata - WBPCB",2018-04-15,30.28,45.52,,63.88,,,
6,WB013,"Victoria, Kolkata - WBPCB",2018-04-16,26.72,31.56,,49.57,,,
7,WB013,"Victoria, Kolkata - WBPCB",2018-04-17,24.37,39.05,,36.86,,,
8,WB013,"Victoria, Kolkata - WBPCB",2018-04-18,,35.18,,31.63,,,
9,WB013,"Victoria, Kolkata - WBPCB",2018-04-19,,33.55,,26.67,,,
10,WB013,"Victoria, Kolkata - WBPCB",2018-04-20,,29.56,,26.16,,,
11,WB013,"Victoria, Kolkata - WBPCB",2018-04-21,,29.59,,26.17,,,
12,WB013,"Victoria, Kolkata - WBPCB",2018-04-22,,32.3,,27.77,,,
13,WB013,"Victoria, Kolkata - WBPCB",2018-04-23,,37.37,,30.89,,,
14,WB013,"Victoria, Kolkata - WBPCB",2018-04-24,,63.74,,46.25,,,
15,WB013,"Victoria, Kolkata - WBPCB",2018-04-25,,29.2,,41.77,,,
16,WB013,"Victoria, Kolkata - WBPCB",2018-04-26,,27.16,,,,,
17,WB013,"Victoria, Kolkata - WBPCB",2018-04-27,,48.46,,,,,
18,WB013,"Victoria, Kolkata - WBPCB",2018-04-28,,54.91,,,,,
19,WB013,"Victoria, Kolkata - WBPCB",2018-04-29,,24.55,,,,,
20,WB013,"Victoria, Kolkata - WBPCB",2018-04-30,,29.54,,,,,
21,WB013,"Victoria, Kolkata - WBPCB",2018-05-01,,35.18,,,,,
22,WB013,"Victoria, Kolkata - WBPCB",2018-05-02,,34.97,,,,,
23,WB013,"Victoria, Kolkata - WBPCB",2018-05-03,,36.8,,,,,
24,WB013,"Victoria, Kolkata - WBPCB",2018-05-04,,32.36,,,,,
25,WB013,"Victoria, Kolkata - WBPCB",2018-05-05,,24.95,,,,,
26,WB013,"Victoria, Kolkata - WBPCB",2018-05-06,,20.75,,,,,
27,WB013,"Victoria, Kolkata - WBPCB",2018-05-07,,29.28,,,,,
28,WB013,"Victoria, Kolkata - WBPCB",2018-05-08,,32.13,,,,,
29,WB013,"Victoria, Kolkata - WBPCB",2018-05-09,,27.48,,,,,
30,WB013,"Victoria, Kolkata - WBPCB",2018-05-10,,34.21,,,,,
31,WB013,"Victoria, Kolkata - WBPCB",2018-05-11,,30.43,,,,,
32,WB013,"Victoria, Kolkata - WBPCB",2018-05-12,,33.61,,,,,
33,WB013,"Victoria, Kolkata - WBPCB",2018-05-13,,28.33,,,,,
34,WB013,"Victoria, Kolkata - WBPCB",2018-05-14,,78.4,,,,,
35,WB013,"Victoria, Kolkata - WBPCB",2018-05-15,,75.73,,,,,
36,WB013,"Victoria, Kolkata - WBPCB",2018-05-16,,40.09,,,,,
37,WB013,"Victoria, Kolkata - WBPCB",2018-05-17,,41.84,,,,,
38,WB013,"Victoria, Kolkata - WBPCB",2018-05-18,,43.98,,,,,
39,WB013,"Victoria, Kolkata - WBPCB",2018-05-19,8.61,51.04,7.86,,,,
40,WB013,"Victoria, Kolkata - WBPCB",2018-05-20,,25.46,,,,,
41,WB013,"Victoria, Kolkata - WBPCB",2018-05-21,,33.63,,,,,
42,WB013,"Victoria, Kolkata - WBPCB",2018-05-22,,31.32,,,,,
43,WB013,"Victoria, Kolkata - WBPCB",2018-05-23,,36.12,,,,,
44,WB013,"Victoria, Kolkata - WBPCB",2018-05-24,,27.38,,,,,
45,WB013,"Victoria, Kolkata - WBPCB",2018-05-25,,25.35,,,,,
46,WB013,"Victoria, Kolkata - WBPCB",2018-05-26,,30.32,,,,,
47,WB013,"Victoria, Kolkata - WBPCB",2018-05-27,,27.47,,,,,
48,WB013,"Victoria, Kolkata - WBPCB",2018-05-28,,33.75,,32.79,,,
49,WB013,"Victoria, Kolkata - WBPCB",2018-05-29,,38.24,,,,,
50,WB013,"Victoria, Kolkata - WBPCB",2018-05-30,,28.37,,,,,
51,WB013,"Victoria, Kolkata - WBPCB",2018-05-31,,38.36,,,,,
52,WB013,"Victoria, Kolkata - WBPCB",2018-06-01,,49.44,,,,,
53,WB013,"Victoria, Kolkata - WBPCB",2018-06-02,,39.98,,,,,
54,WB013,"Victoria, Kolkata - WBPCB",2018-06-03,,25.74,,,,,
55,WB013,"Victoria, Kolkata - WBPCB",2018-06-04,4.99,37.34,40.43,21.69,,,
56,WB013,"Victoria, Kolkata - WBPCB",2018-06-05,,32.56,,,,,
57,WB013,"Victoria, Kolkata - WBPCB",2018-06-06,,38.6,,,,,
58,WB013,"Victoria, Kolkata - WBPCB",2018-06-07,3.56,52.07,81.59,47.39,,,
59,WB013,"Victoria, Kolkata - WBPCB",2018-06-08,,42.55,,,,,
60,WB013,"Victoria, Kolkata - WBPCB",2018-06-09,,64.77,,,,,
61,WB013,"Victoria, Kolkata - WBPCB",2018-06-10,,55.76,,,,,
62,WB013,"Victoria, Kolkata - WBPCB",2018-06-11,,48.7,,,,,
63,WB013,"Victoria, Kolkata - WBPCB",2018-06-12,,45.39,,,,,
64,WB013,"Victoria, Kolkata - WBPCB",2018-06-13,,35.26,,,,,
65,WB013,"Victoria, Kolkata - WBPCB",2018-06-14,,31.07,,,,,
66,WB013,"Victoria, Kolkata - WBPCB",2018-06-15,51.23,34.66,,,,,
67,WB013,"Victoria, Kolkata - WBPCB",2018-06-16,47.55,24.51,7.3,27.24,,,
68,WB013,"Victoria, Kolkata - WBPCB",2018-06-17,45.04,47.18,1.34,,,,
69,WB013,"Victoria, Kolkata - WBPCB",2018-06-18,50.1,36.5,3.02,72.28,,,
70,WB013,"Victoria, Kolkata - WBPCB",2018-06-19,39.25,33.45,1.93,81.12,,,
71,WB013,"Victoria, Kolkata - WBPCB",2018-06-20,24.44,43.79,6.88,49.58,,,
72,WB013,"Victoria, Kolkata - WBPCB",2018-06-21,31.68,43.04,1.31,13.47,,,
73,WB013,"Victoria, Kolkata - WBPCB",2018-06-22,25.22,29.07,2.31,30.32,,,
74,WB013,"Victoria, Kolkata - WBPCB",2018-06-23,22.95,26.85,1.06,22.84,,,
75,WB013,"Victoria, Kolkata - WBPCB",2018-06-24,24.61,26.32,1.1,23.13,,,
76,WB013,"Victoria, Kolkata - WBPCB",2018-06-25,28.6,45.37,1.11,13.56,,,
77,WB013,"Victoria, Kolkata - WBPCB",2018-06-26,30.5,38.33,2.29,34.84,,,
78,WB013,"Victoria, Kolkata - WBPCB",2018-06-27,22.66,31.65,1.22,20.27,,,
79,WB013,"Victoria, Kolkata - WBPCB",2018-06-28,24.4,22.79,1.06,23.24,,,
80,WB013,"Victoria, Kolkata - WBPCB",2018-06-29,16.11,24.17,4.46,27.59,,,
81,WB013,"Victoria, Kolkata - WBPCB",2018-06-30,28.7,18.5,4.76,31.3,,,
82,WB013,"Victoria, Kolkata - WBPCB",2018-07-01,27.7,14.73,11.14,37.19,,,
83,WB013,"Victoria, Kolkata - WBPCB",2018-07-02,29.26,20.51,9.13,40.46,,,
84,WB013,"Victoria, Kolkata - WBPCB",2018-07-03,27.81,33.96,1.63,21.63,,,
85,WB013,"Victoria, Kolkata - WBPCB",2018-07-04,33.61,38.44,2.12,17.4,,,
86,WB013,"Victoria, Kolkata - WBPCB",2018-07-05,42.66,48.15,6.57,10.01,,,
87,WB013,"Victoria, Kolkata - WBPCB",2018-07-06,40.26,55.18,1.09,20.83,,,
88,WB013,"Victoria, Kolkata - WBPCB",2018-07-07,18.54,39.9,1.29,16.83,,,
89,WB013,"Victoria, Kolkata - WBPCB",2018-07-08,9.84,20.99,1.35,27.19,,,
90,WB013,"Victoria, Kolkata - WBPCB",2018-07-09,15.7,43.82,1.16,16.92,,,
91,WB013,"Victoria, Kolkata - WBPCB",2018-07-10,18.81,42.01,1.23,14.0,,,
92,WB013,"Victoria, Kolkata - WBPCB",2018-07-11,18.01,33.98,1.11,18.3,,,
93,WB013,"Victoria, Kolkata - WBPCB",2018-07-12,18.38,32.37,1.28,16.2,,,
94,WB013,"Victoria, Kolkata - WBPCB",2018-07-13,13.55,34.51,0.97,13.9,,,
95,WB013,"Victoria, Kolkata - WBPCB",2018-07-14,12.25,26.11,1.01,12.06,,,
96,WB013,"Victoria, Kolkata - WBPCB",2018-07-15,7.72,18.71,1.08,17.87,,,
97,WB013,"Victoria, Kolkata - WBPCB",2018-07-16,7.64,27.0,1.0,16.58,,,
98,WB013,"Victoria, Kolkata - WBPCB",2018-07-17,12.9,39.08,1.24,13.37,,,
99,WB013,"Victoria, Kolkata - WBPCB",2018-07-18,14.91,34.29,1.03,11.05,,,
100,WB013,"Victoria, Kolkata - WBPCB",2018-07-19,16.16,37.31,1.01,17.28,,,
