,StationId,StationName,Date,PM2.5,NOx,SO2,O3,Temp,RH,WS
0,WB008,"Bidhannagar, Kolkata - WBPCB",2019-08-21,11.21,0.0,6.37,17.32,,,
1,WB008,"Bidhannagar, Kolkata - WBPCB",2019-08-22,21.42,1.47,7.11,36.13,,,
2,WB008,"Bidhannagar, Kolkata - WBPCB",2019-08-23,7.89,4.46,1.99,44.08,,,
3,WB008,"Bidhannagar, Kolkata - WBPCB",2019-08-24,7.46,20.89,2.47,39.23,,,
4,WB008,"Bidhannagar, Kolkata - WBPCB",2019-08-25,7.18,42.14,1.44,63.39,,,
5,WB008,"Bidhannagar, Kolkata - WBPCB",2019-08-26,9.48,24.46,3.09,54.21,,,
6,WB008,"Bidhannagar, Kolkata - WBPCB",2019-08-27,16.35,20.45,3.96,34.5,,,
7,WB008,"Bidhannagar, Kolkata - WBPCB",2019-08-28,21.95,18.0,3.88,24.51,,,
8,WB008,"Bidhannagar, Kolkata - WBPCB",2019-08-29,7.71,16.8,4.32,23.59,,,
9,WB008,"Bidhannagar, Kolkata - WBPCB",2019-08-30,7.14,12.2,3.99,17.47,,,
10,WB008,"Bidhannagar, Kolkata - WBPCB",2019-08-31,3.63,12.44,3.93,17.14,,,
11,WB008,"Bidhannagar, Kolkata - WBPCB",2019-09-01,6.46,17.9,3.83,24.16,,,
12,WB008,"Bidhannagar, Kolkata - WBPCB",2019-09-02,6.33,10.77,3.35,18.65,,,
13,WB008,"Bidhannagar, Kolkata - WBPCB",2019-09-03,4.8,32.63,1.77,16.26,,,
14,WB008,"Bidhannagar, Kolkata - WBPCB",2019-09-04,3.96,9.0,3.56,18.7,,,
15,WB008,"Bidhannagar, Kolkata - WBPCB",2019-09-05,4.29,11.08,3.36,23.25,,,
16,WB008,"Bidhannagar, Kolkata - WBPCB",2019-09-06,5.11,16.25,4.53,27.45,,,
17,WB008,"Bidhannagar, Kolkata - WBPCB",2019-09-07,6.23,11.42,4.56,22.48,,,
18,WB008,"Bidhannagar, Kolkata - WBPCB",2019-09-08,9.78,9.08,3.93,17.71,,,
19,WB008,"Bidhannagar, Kolkata - WBPCB",2019-09-09,14.08,10.32,5.27,21.0,,,
20,WB008,"Bidhannagar, Kolkata - WBPCB",2019-09-10,17.37,9.84,2.99,17.85,,,
21,WB008,"Bidhannagar, Kolkata - WBPCB",2019-09-11,9.95,11.13,3.43,13.99,,,
22,WB008,"Bidhannagar, Kolkata - WBPCB",2019-09-12,13.03,10.54,4.64,11.59,,,
23,WB008,"Bidhannagar, Kolkata - WBPCB",2019-09-13,4.42,11.6,5.21,18.15,,,
24,WB008,"Bidhannagar, Kolkata - WBPCB",2019-09-14,4.02,11.57,5.11,32.54,,,
25,WB008,"Bidhannagar, Kolkata - WBPCB",2019-09-15,4.03,11.76,6.24,34.72,,,
26,WB008,"Bidhannagar, Kolkata - WBPCB",2019-09-16,7.5,11.94,6.24,18.79,,,
27,WB008,"Bidhannagar, Kolkata - WBPCB",2019-09-17,17.37,12.46,7.01,11.86,,,
28,WB008,"Bidhannagar, Kolkata - WBPCB",2019-09-18,10.84,12.15,4.88,16.55,,,
29,WB008,"Bidhannagar, Kolkata - WBPCB",2019-09-19,9.71,11.76,3.28,13.87,,,
30,WB008,"Bidhannagar, Kolkata - WBPCB",2019-09-20,19.07,12.02,4.13,24.84,,,
31,WB008,"Bidhannagar, Kolkata - WBPCB",2019-09-21,23.9,12.23,3.98,21.62,,,
32,WB008,"Bidhannagar, Kolkata - WBPCB",2019-09-22,17.98,12.22,3.9,25.95,,,
33,WB008,"Bidhannagar, Kolkata - WBPCB",2019-09-23,11.52,11.88,5.68,24.9,,,
34,WB008,"Bidhannagar, Kolkata - WBPCB",2019-09-24,4.99,12.15,5.09,16.23,,,
35,WB008,"Bidhannagar, Kolkata - WBPCB",2019-09-25,7.78,12.56,4.57,10.82,,,
36,WB008,"Bidhannagar, Kolkata - WBPCB",2019-09-26,14.21,12.22,4.88,17.16,,,
37,WB008,"Bidhannagar, Kolkata - WBPCB",2019-09-27,14.53,12.64,4.95,17.4,,,
38,WB008,"Bidhannagar, Kolkata - WBPCB",2019-09-28,14.01,11.7,5.66,13.3,,,
39,WB008,"Bidhannagar, Kolkata - WBPCB",2019-09-29,11.66,12.18,4.85,16.73,,,
40,WB008,"Bidhannagar, Kolkata - WBPCB",2019-09-30,10.95,11.79,5.8,21.92,,,
41,WB008,"Bidhannagar, Kolkata - WBPCB",2019-10-01,27.49,11.67,7.13,25.34,,,
42,WB008,"Bidhannagar, Kolkata - WBPCB",2019-10-02,42.77,11.73,7.7,37.06,,,
43,WB008,"Bidhannagar, Kolkata - WBPCB",2019-10-03,29.82,12.05,4.67,29.12,,,
44,WB008,"Bidhannagar, Kolkata - WBPCB",2019-10-04,24.65,12.41,6.06,36.38,,,
45,WB008,"Bidhannagar, Kolkata - WBPCB",2019-10-05,15.12,12.5,4.68,29.19,,,
46,WB008,"Bidhannagar, Kolkata - WBPCB",2019-10-06,12.04,11.6,4.63,28.55,,,
47,WB008,"Bidhannagar, Kolkata - WBPCB",2019-10-07,11.72,11.46,5.1,28.99,,,
48,WB008,"Bidhannagar, Kolkata - WBPCB",2019-10-08,12.14,11.37,4.73,24.08,,,
49,WB008,"Bidhannagar, Kolkata - WBPCB",2019-10-09,11.25,12.62,5.93,19.26,,,
50,WB008,"Bidhannagar, Kolkata - WBPCB",2019-10-10,7.81,11.81,5.44,15.92,,,
51,WB008,"Bidhannagar, Kolkata - WBPCB",2019-10-11,27.37,12.45,5.9,23.54,,,
52,WB008,"Bidhannagar, Kolkata - WBPCB",2019-10-12,40.98,11.3,5.2,43.09,,,
53,WB008,"Bidhannagar, Kolkata - WBPCB",2019-10-13,58.55,12.05,7.58,54.48,,,
54,WB008,"Bidhannagar, Kolkata - WBPCB",2019-10-14,58.66,12.37,8.87,82.54,,,
55,WB008,"Bidhannagar, Kolkata - WBPCB",2019-10-15,44.99,14.58,8.24,69.83,,,
56,WB008,"Bidhannagar, Kolkata - WBPCB",2019-10-16,26.32,12.2,2.86,48.69,,,
57,WB008,"Bidhannagar, Kolkata - WBPCB",2019-10-17,20.1,13.64,6.85,27.2,,,
58,WB008,"Bidhannagar, Kolkata - WBPCB",2019-10-18,25.29,12.43,6.71,41.16,,,
59,WB008,"Bidhannagar, Kolkata - WBPCB",2019-10-19,17.09,11.97,4.7,50.84,,,
60,WB008,"Bidhannagar, Kolkata - WBPCB",2019-10-20,23.02,11.7,5.81,64.31,,,
61,WB008,"Bidhannagar, Kolkata - WBPCB",2019-10-21,29.14,11.95,7.9,63.47,,,
62,WB008,"Bidhannagar, Kolkata - WBPCB",2019-10-22,16.25,15.56,7.98,52.1,,,
63,WB008,"Bidhannagar, Kolkata - WBPCB",2019-10-23,18.16,19.3,6.64,49.21,,,
64,WB008,"Bidhannagar, Kolkata - WBPCB",2019-10-24,12.44,19.52,5.94,51.34,,,
65,WB008,"Bidhannagar, Kolkata - WBPCB",2019-10-25,14.07,19.51,4.75,31.6,,,
66,WB008,"Bidhannagar, Kolkata - WBPCB",2019-10-26,24.04,19.86,8.06,14.97,,,
67,WB008,"Bidhannagar, Kolkata - WBPCB",2019-10-27,80.39,21.06,10.28,14.94,,,
68,WB008,"Bidhannagar, Kolkata - WBPCB",2019-10-28,99.54,23.84,15.76,20.75,,,
69,WB008,"Bidhannagar, Kolkata - WBPCB",2019-10-29,112.04,24.1,14.02,18.97,,,
70,WB008,"Bidhannagar, Kolkata - WBPCB",2019-10-30,126.88,24.03,17.52,31.25,,,
71,WB008,"Bidhannagar, Kolkata - WBPCB",2019-10-31,67.5,24.35,7.55,3.88,,,
