,StationId,StationName,Date,PM2.5,NOx,SO2,O3,Temp,RH,WS
0,TN003,"Manali, Chennai - CPCB",2015-01-01,,10.55,7.62,,,,
1,TN003,"Manali, Chennai - CPCB",2015-01-02,,12.88,8.41,,,,
2,TN003,"Manali, Chennai - CPCB",2015-01-03,,8.61,11.34,,,,
3,TN003,"Manali, Chennai - CPCB",2015-01-04,,8.99,9.84,,,,
4,TN003,"Manali, Chennai - CPCB",2015-01-05,,8.75,9.59,,,,
5,TN003,"Manali, Chennai - CPCB",2015-01-06,,10.16,10.18,,,,
6,TN003,"Manali, Chennai - CPCB",2015-01-07,,9.47,8.01,,,,
7,TN003,"Manali, Chennai - CPCB",2015-01-08,,7.56,11.87,,,,
8,TN003,"Manali, Chennai - CPCB",2015-01-09,,10.85,5.9,,,,
9,TN003,"Manali, Chennai - CPCB",2015-01-10,,9.73,9.96,,,,
10,TN003,"Manali, Chennai - CPCB",2015-01-11,,8.71,8.05,,,,
11,TN003,"Manali, Chennai - CPCB",2015-01-12,,9.52,8.99,,,,
12,TN003,"Manali, Chennai - CPCB",2015-01-13,,11.59,7.2,,,,
13,TN003,"Manali, Chennai - CPCB",2015-01-14,,15.2,8.37,,,,
14,TN003,"Manali, Chennai - CPCB",2015-01-15,,9.68,9.39,,,,
15,TN003,"Manali, Chennai - CPCB",2015-01-16,,8.08,7.52,,,,
16,TN003,"Manali, Chennai - CPCB",2015-01-17,,8.17,10.3,,,,
17,TN003,"Manali, Chennai - CPCB",2015-01-18,,8.13,8.17,,,,
18,TN003,"Manali, Chennai - CPCB",2015-01-19,,8.8,9.72,,,,
19,TN003,"Manali, Chennai - CPCB",2015-01-20,,15.82,8.52,,,,
20,TN003,"Manali, Chennai - CPCB",2015-01-21,,9.05,9.28,,,,
21,TN003,"Manali, Chennai - CPCB",2015-01-22,,9.7,7.64,,,,
22,TN003,"Manali, Chennai - CPCB",2015-01-23,,7.81,10.57,,,,
23,TN003,"Manali, Chennai - CPCB",2015-01-24,,8.22,7.38,,,,
24,TN003,"Manali, Chennai - CPCB",2015-01-25,,8.1,6.53,,,,
25,TN003,"Manali, Chennai - CPCB",2015-01-26,,7.84,7.03,,,,
26,TN003,"Manali, Chennai - CPCB",2015-01-27,,8.3,6.42,,,,
27,TN003,"Manali, Chennai - CPCB",2015-01-28,,8.24,8.33,,,,
28,TN003,"Manali, Chennai - CPCB",2015-01-29,,8.03,9.2,,,,
29,TN003,"Manali, Chennai - CPCB",2015-01-30,,9.25,11.6,,,,
30,TN003,"Manali, Chennai - CPCB",2015-01-31,,8.84,8.0,,,,
31,TN003,"Manali, Chennai - CPCB",2015-02-01,,8.95,8.0,,,,
32,TN003,"Manali, Chennai - CPCB",2015-02-02,,8.09,8.0,,,,
33,TN003,"Manali, Chennai - CPCB",2015-02-03,,10.05,5.94,,,,
34,TN003,"Manali, Chennai - CPCB",2015-02-04,,9.68,2.06,,,,
35,TN003,"Manali, Chennai - CPCB",2015-02-05,,10.59,7.26,,,,
36,TN003,"Manali, Chennai - CPCB",2015-02-06,,10.52,7.1,,,,
37,TN003,"Manali, Chennai - CPCB",2015-02-07,,8.27,5.06,,,,
38,TN003,"Manali, Chennai - CPCB",2015-02-08,,8.0,4.88,,,,
39,TN003,"Manali, Chennai - CPCB",2015-02-09,,7.74,4.87,,,,
40,TN003,"Manali, Chennai - CPCB",2015-02-10,,9.12,5.89,,,,
41,TN003,"Manali, Chennai - CPCB",2015-02-11,,8.86,6.06,,,,
42,TN003,"Manali, Chennai - CPCB",2015-02-12,,8.7,5.86,,,,
43,TN003,"Manali, Chennai - CPCB",2015-02-13,,9.18,6.59,,,,
44,TN003,"Manali, Chennai - CPCB",2015-02-14,,9.19,7.27,,,,
45,TN003,"Manali, Chennai - CPCB",2015-02-15,,8.82,6.83,,,,
46,TN003,"Manali, Chennai - CPCB",2015-02-16,,8.71,6.75,,,,
47,TN003,"Manali, Chennai - CPCB",2015-02-17,,9.97,9.04,,,,
48,TN003,"Manali, Chennai - CPCB",2015-02-18,,9.9,9.15,,,,
49,TN003,"Manali, Chennai - CPCB",2015-02-19,,10.02,9.42,,,,
50,TN003,"Manali, Chennai - CPCB",2015-02-20,,10.53,10.93,,,,
51,TN003,"Manali, Chennai - CPCB",2015-02-21,,8.31,6.74,,,,
52,TN003,"Manali, Chennai - CPCB",2015-02-22,,8.28,5.9,,,,
53,TN003,"Manali, Chennai - CPCB",2015-02-23,,7.66,5.79,,,,
54,TN003,"Manali, Chennai - CPCB",2015-02-24,,9.29,8.16,,,,
55,TN003,"Manali, Chennai - CPCB",2015-02-25,,9.03,8.63,,,,
56,TN003,"Manali, Chennai - CPCB",2015-02-26,,,,,,,
57,TN003,"Manali, Chennai - CPCB",2015-02-27,,7.87,7.64,,,,
58,TN003,"Manali, Chennai - CPCB",2015-02-28,,6.73,5.64,,,,
59,TN003,"Manali, Chennai - CPCB",2015-03-01,,6.17,4.82,,,,
60,TN003,"Manali, Chennai - CPCB",2015-03-02,,6.18,4.98,,,,
61,TN003,"Manali, Chennai - CPCB",2015-03-03,,7.98,7.97,,,,
