,StationId,StationName,Date,PM2.5,NOx,SO2,O3,Temp,RH,WS
0,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-01-01,,20.63,7.61,3.86,,,
1,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-01-02,,20.59,7.53,3.82,,,
2,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-01-03,,20.82,7.69,3.9,,,
3,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-01-04,,20.5,7.51,3.8,,,
4,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-01-05,,20.61,7.56,3.83,,,
5,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-01-06,,20.78,7.71,3.91,,,
6,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-01-07,,20.67,7.57,3.84,,,
7,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-01-08,,13.1,7.7,40.62,,,
8,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-01-09,,15.24,7.47,15.9,,,
9,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-01-10,,20.7,7.66,3.88,,,
10,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-01-11,,20.63,7.59,3.84,,,
11,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-01-12,,20.41,7.47,3.79,,,
12,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-01-13,,20.56,7.59,3.84,,,
13,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-01-14,,20.62,7.61,3.86,,,
14,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-01-15,,20.35,7.59,3.84,,,
15,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-01-16,,20.42,7.5,3.8,,,
16,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-01-17,,8.35,7.69,8.92,,,
17,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-01-18,,7.69,155.93,76.66,,,
18,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-01-19,,7.52,,22.7,,,
19,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-01-20,,7.66,,42.28,,,
20,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-01-21,,8.03,,39.8,,,
21,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-01-22,,7.71,,22.16,,,
22,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-01-23,,20.41,,60.51,,,
23,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-01-24,,21.02,6.31,57.62,,,
24,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-01-25,,21.01,7.79,19.53,,,
25,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-01-26,,21.02,7.74,19.46,,,
26,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-01-27,,21.18,7.86,19.4,,,
27,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-01-28,,21.0,7.79,19.52,,,
28,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-01-29,,20.92,7.71,19.56,,,
29,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-01-30,,20.9,7.65,23.46,,,
30,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-01-31,,21.0,7.75,27.37,,,
31,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-02-01,,20.55,7.52,27.46,,,
32,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-02-02,,27.37,13.17,27.41,,,
33,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-02-03,,21.09,7.73,27.41,,,
34,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-02-04,,20.45,7.47,27.39,,,
35,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-02-05,,20.85,7.71,27.46,,,
36,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-02-06,,20.72,7.62,27.43,,,
37,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-02-07,,21.04,7.77,27.47,,,
38,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-02-08,,20.56,7.54,27.25,,,
39,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-02-09,,20.92,7.67,27.54,,,
40,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-02-10,,20.82,7.64,27.28,,,
41,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-02-11,,20.82,7.67,27.38,,,
42,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-02-12,,20.97,7.71,27.55,,,
43,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-02-13,,21.31,7.82,27.51,,,
44,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-02-14,,22.1,8.41,27.53,,,
45,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-02-15,,22.12,8.33,27.52,,,
46,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-02-16,,21.51,8.0,27.52,,,
47,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-02-17,,14.03,8.2,38.04,,,
48,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-02-18,,8.9,,9.8,,,
49,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-02-19,,8.12,,12.74,,,
50,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-02-20,,14.71,7.54,30.8,,,
51,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-02-21,,19.06,7.34,27.5,,,
52,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-02-22,,16.68,6.72,27.48,,,
53,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-02-23,,18.1,6.31,27.52,,,
54,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-02-24,,18.22,6.51,27.52,,,
55,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-02-25,,19.55,8.07,27.24,,,
56,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-02-26,,17.77,6.31,27.49,,,
57,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-02-27,,18.26,6.03,27.45,,,
58,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-02-28,,18.97,6.64,27.34,,,
59,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-03-01,,19.08,6.78,27.42,,,
60,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-03-02,,11.44,6.4,38.44,,,
61,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-03-03,,12.85,6.57,21.36,,,
62,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-03-04,,16.69,6.94,26.47,,,
63,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-03-05,,6.97,,40.84,,,
64,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-03-06,,6.46,,,,,
65,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-03-07,,6.73,,8.67,,,
66,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-03-08,,6.26,,5.85,,,
67,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-03-09,,7.79,,93.25,,,
68,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-03-10,,10.77,5.12,23.45,,,
69,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-03-11,,17.77,5.54,27.42,,,
70,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-03-12,,17.28,5.64,27.66,,,
71,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-03-13,,16.06,13.74,27.57,,,
72,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-03-14,,17.06,10.83,27.51,,,
73,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-03-15,,18.96,6.59,27.52,,,
74,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-03-16,,18.52,6.23,27.71,,,
75,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-03-17,,,17.91,27.82,,,
76,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-03-18,,,15.53,27.54,,,
77,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-03-19,,,14.52,27.52,,,
78,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-03-20,,,15.12,27.57,,,
79,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-03-21,,,17.88,27.57,,,
80,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-03-22,,,12.84,27.55,,,
81,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-03-23,,,12.46,27.56,,,
82,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-03-24,,,16.53,27.59,,,
83,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-03-25,,25.03,11.04,27.59,,,
84,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-03-26,64.29,35.99,5.39,27.62,,,
85,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-03-27,88.42,36.7,5.31,27.64,,,
86,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-03-28,16.61,36.64,5.26,27.68,,,
87,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-03-29,108.66,36.61,5.23,27.69,,,
88,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-03-30,19.58,31.45,5.52,27.57,,,
89,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-03-31,26.49,24.77,5.46,27.62,,,
90,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-04-01,28.41,22.27,5.75,27.54,,,
91,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-04-02,94.99,25.84,5.57,27.65,,,
92,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-04-03,30.0,26.94,5.29,27.6,,,
93,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-04-04,319.24,30.72,5.68,27.57,,,
94,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-04-05,55.08,28.72,5.69,27.58,,,
95,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-04-06,138.49,20.88,6.01,27.92,,,
