,StationId,StationName,Date,PM2.5,NOx,SO2,O3,Temp,RH,WS
0,MH010,"Powai, Mumbai - MPCB",2019-06-04,26.93,8.73,6.92,10.13,,,
1,MH010,"Powai, Mumbai - MPCB",2019-06-05,29.83,7.75,13.39,6.48,,,
2,MH010,"Powai, Mumbai - MPCB",2019-06-06,15.19,7.65,10.57,9.67,,,
3,MH010,"Powai, Mumbai - MPCB",2019-06-07,14.9,9.5,12.54,9.23,,,
4,MH010,"Powai, Mumbai - MPCB",2019-06-08,16.05,9.76,13.37,11.16,,,
5,MH010,"Powai, Mumbai - MPCB",2019-06-09,16.67,11.44,14.02,9.45,,,
6,MH010,"Powai, Mumbai - MPCB",2019-06-10,18.81,22.05,15.0,13.67,,,
7,MH010,"Powai, Mumbai - MPCB",2019-06-11,18.53,24.18,15.97,26.39,,,
8,MH010,"Powai, Mumbai - MPCB",2019-06-12,15.77,22.51,17.81,12.04,,,
9,MH010,"Powai, Mumbai - MPCB",2019-06-13,13.45,20.9,16.37,11.37,,,
10,MH010,"Powai, Mumbai - MPCB",2019-06-14,15.73,20.84,16.77,7.35,,,
11,MH010,"Powai, Mumbai - MPCB",2019-06-15,13.35,21.3,17.19,5.26,,,
12,MH010,"Powai, Mumbai - MPCB",2019-06-16,14.42,11.72,16.75,8.54,,,
13,MH010,"Powai, Mumbai - MPCB",2019-06-17,13.99,13.84,16.47,7.36,,,
14,MH010,"Powai, Mumbai - MPCB",2019-06-18,14.28,17.35,16.65,8.07,,,
15,MH010,"Powai, Mumbai - MPCB",2019-06-19,15.38,19.64,18.11,5.59,,,
16,MH010,"Powai, Mumbai - MPCB",2019-06-20,15.46,10.97,18.04,8.03,,,
17,MH010,"Powai, Mumbai - MPCB",2019-06-21,16.53,13.03,18.31,2.18,,,
18,MH010,"Powai, Mumbai - MPCB",2019-06-22,20.17,7.24,18.49,6.01,,,
19,MH010,"Powai, Mumbai - MPCB",2019-06-23,19.63,7.2,18.76,8.13,,,
20,MH010,"Powai, Mumbai - MPCB",2019-06-24,23.51,21.93,19.48,5.78,,,
21,MH010,"Powai, Mumbai - MPCB",2019-06-25,19.22,21.93,21.0,6.62,,,
22,MH010,"Powai, Mumbai - MPCB",2019-06-26,17.03,19.47,20.88,5.75,,,
23,MH010,"Powai, Mumbai - MPCB",2019-06-27,9.48,18.69,21.03,5.74,,,
24,MH010,"Powai, Mumbai - MPCB",2019-06-28,6.46,14.1,20.86,7.05,,,
25,MH010,"Powai, Mumbai - MPCB",2019-06-29,11.41,19.53,20.57,10.0,,,
26,MH010,"Powai, Mumbai - MPCB",2019-06-30,12.97,23.44,21.64,6.33,,,
27,MH010,"Powai, Mumbai - MPCB",2019-07-01,7.84,17.44,21.49,9.49,,,
28,MH010,"Powai, Mumbai - MPCB",2019-07-02,9.88,22.9,23.03,7.15,,,
29,MH010,"Powai, Mumbai - MPCB",2019-07-03,18.53,40.65,24.51,5.05,,,
30,MH010,"Powai, Mumbai - MPCB",2019-07-04,23.31,43.29,25.6,4.7,,,
31,MH010,"Powai, Mumbai - MPCB",2019-07-05,14.5,32.31,18.74,6.07,,,
32,MH010,"Powai, Mumbai - MPCB",2019-07-06,9.69,14.12,7.88,8.75,,,
33,MH010,"Powai, Mumbai - MPCB",2019-07-07,12.33,9.27,7.01,9.11,,,
34,MH010,"Powai, Mumbai - MPCB",2019-07-08,9.53,14.5,5.3,9.88,,,
35,MH010,"Powai, Mumbai - MPCB",2019-07-09,11.0,17.18,2.24,8.87,,,
36,MH010,"Powai, Mumbai - MPCB",2019-07-10,8.81,17.38,2.38,7.92,,,
37,MH010,"Powai, Mumbai - MPCB",2019-07-11,9.93,14.58,2.09,7.56,,,
38,MH010,"Powai, Mumbai - MPCB",2019-07-12,10.22,19.95,2.1,9.17,,,
39,MH010,"Powai, Mumbai - MPCB",2019-07-13,10.21,18.23,1.86,7.77,,,
40,MH010,"Powai, Mumbai - MPCB",2019-07-14,8.24,10.97,1.88,11.82,,,
41,MH010,"Powai, Mumbai - MPCB",2019-07-15,8.78,13.06,1.81,9.26,,,
42,MH010,"Powai, Mumbai - MPCB",2019-07-16,10.34,15.2,2.43,8.61,,,
43,MH010,"Powai, Mumbai - MPCB",2019-07-17,15.49,22.65,4.32,9.54,,,
44,MH010,"Powai, Mumbai - MPCB",2019-07-18,13.94,12.38,4.14,8.46,,,
45,MH010,"Powai, Mumbai - MPCB",2019-07-19,19.26,14.07,4.52,3.08,,,
46,MH010,"Powai, Mumbai - MPCB",2019-07-20,22.76,17.3,4.63,11.72,,,
47,MH010,"Powai, Mumbai - MPCB",2019-07-21,23.36,13.1,4.91,14.21,,,
48,MH010,"Powai, Mumbai - MPCB",2019-07-22,10.69,12.51,4.21,12.71,,,
49,MH010,"Powai, Mumbai - MPCB",2019-07-23,6.13,12.78,4.15,12.11,,,
50,MH010,"Powai, Mumbai - MPCB",2019-07-24,5.2,11.83,4.03,11.53,,,
51,MH010,"Powai, Mumbai - MPCB",2019-07-25,11.22,13.03,4.07,8.42,,,
52,MH010,"Powai, Mumbai - MPCB",2019-07-26,9.1,12.57,3.97,13.67,,,
53,MH010,"Powai, Mumbai - MPCB",2019-07-27,9.93,6.77,3.86,21.14,,,
54,MH010,"Powai, Mumbai - MPCB",2019-07-28,,,,,,,
55,MH010,"Powai, Mumbai - MPCB",2019-07-29,11.07,9.15,3.86,14.73,,,
56,MH010,"Powai, Mumbai - MPCB",2019-07-30,6.88,8.13,3.84,15.69,,,
57,MH010,"Powai, Mumbai - MPCB",2019-07-31,6.95,10.77,3.94,12.51,,,
58,MH010,"Powai, Mumbai - MPCB",2019-08-01,7.7,8.62,3.77,14.98,,,
59,MH010,"Powai, Mumbai - MPCB",2019-08-02,6.15,7.96,3.69,14.71,,,
60,MH010,"Powai, Mumbai - MPCB",2019-08-03,6.02,6.63,3.7,16.72,,,
61,MH010,"Powai, Mumbai - MPCB",2019-08-04,7.09,4.35,3.87,14.91,,,
62,MH010,"Powai, Mumbai - MPCB",2019-08-05,8.13,6.71,3.92,19.12,,,
63,MH010,"Powai, Mumbai - MPCB",2019-08-06,8.77,9.13,7.25,11.7,,,
64,MH010,"Powai, Mumbai - MPCB",2019-08-07,11.1,7.07,4.34,11.36,,,
65,MH010,"Powai, Mumbai - MPCB",2019-08-08,17.57,8.37,4.52,11.8,,,
