,StationId,StationName,Date,PM2.5,NOx,SO2,O3,Temp,RH,WS
0,MH008,"Colaba, Mumbai - MPCB",2019-06-24,12.68,11.78,9.38,24.89,,,
1,MH008,"Colaba, Mumbai - MPCB",2019-06-25,9.14,56.65,9.91,30.63,,,
2,MH008,"Colaba, Mumbai - MPCB",2019-06-26,7.59,,9.46,26.1,,,
3,MH008,"Colaba, Mumbai - MPCB",2019-06-27,4.3,8.18,9.48,26.33,,,
4,MH008,"Colaba, Mumbai - MPCB",2019-06-28,5.4,9.84,9.52,29.85,,,
5,MH008,"Colaba, Mumbai - MPCB",2019-06-29,5.8,13.26,9.52,39.19,,,
6,MH008,"Colaba, Mumbai - MPCB",2019-06-30,6.27,14.06,9.6,27.4,,,
7,MH008,"Colaba, Mumbai - MPCB",2019-07-01,6.52,17.82,9.68,30.17,,,
8,MH008,"Colaba, Mumbai - MPCB",2019-07-02,5.58,21.48,9.75,27.11,,,
9,MH008,"Colaba, Mumbai - MPCB",2019-07-03,9.94,15.29,9.88,26.19,,,
10,MH008,"Colaba, Mumbai - MPCB",2019-07-04,10.93,15.57,10.08,25.56,,,
11,MH008,"Colaba, Mumbai - MPCB",2019-07-05,11.17,8.63,10.05,24.81,,,
12,MH008,"Colaba, Mumbai - MPCB",2019-07-06,16.63,76.44,9.86,24.62,,,
13,MH008,"Colaba, Mumbai - MPCB",2019-07-07,71.62,,9.48,28.78,,,
14,MH008,"Colaba, Mumbai - MPCB",2019-07-08,9.54,71.75,10.07,24.21,,,
15,MH008,"Colaba, Mumbai - MPCB",2019-07-09,6.76,9.01,9.79,22.61,,,
16,MH008,"Colaba, Mumbai - MPCB",2019-07-10,6.25,6.84,9.88,16.8,,,
17,MH008,"Colaba, Mumbai - MPCB",2019-07-11,11.2,4.83,9.89,6.08,,,
18,MH008,"Colaba, Mumbai - MPCB",2019-07-12,9.15,4.17,9.1,16.69,,,
19,MH008,"Colaba, Mumbai - MPCB",2019-07-13,12.59,6.63,7.46,7.19,,,
20,MH008,"Colaba, Mumbai - MPCB",2019-07-14,11.99,5.22,7.66,8.56,,,
21,MH008,"Colaba, Mumbai - MPCB",2019-07-15,13.05,6.78,7.73,9.27,,,
22,MH008,"Colaba, Mumbai - MPCB",2019-07-16,14.42,7.34,7.66,8.91,,,
23,MH008,"Colaba, Mumbai - MPCB",2019-07-17,14.4,8.44,7.73,8.84,,,
24,MH008,"Colaba, Mumbai - MPCB",2019-07-18,15.71,8.88,7.78,8.34,,,
25,MH008,"Colaba, Mumbai - MPCB",2019-07-19,22.95,11.43,7.8,9.28,,,
26,MH008,"Colaba, Mumbai - MPCB",2019-07-20,18.81,22.1,8.12,9.04,,,
27,MH008,"Colaba, Mumbai - MPCB",2019-07-21,27.67,22.6,8.5,15.89,,,
28,MH008,"Colaba, Mumbai - MPCB",2019-07-22,9.76,8.93,7.95,18.12,,,
29,MH008,"Colaba, Mumbai - MPCB",2019-07-23,6.98,6.92,8.12,11.64,,,
30,MH008,"Colaba, Mumbai - MPCB",2019-07-24,11.21,5.85,8.17,10.62,,,
31,MH008,"Colaba, Mumbai - MPCB",2019-07-25,15.3,6.48,7.94,12.64,,,
32,MH008,"Colaba, Mumbai - MPCB",2019-07-26,14.32,5.46,8.07,12.52,,,
33,MH008,"Colaba, Mumbai - MPCB",2019-07-27,15.2,4.47,7.98,14.72,,,
34,MH008,"Colaba, Mumbai - MPCB",2019-07-28,16.57,4.31,8.07,14.76,,,
35,MH008,"Colaba, Mumbai - MPCB",2019-07-29,15.47,7.02,8.14,12.3,,,
36,MH008,"Colaba, Mumbai - MPCB",2019-07-30,11.9,5.27,8.14,11.48,,,
37,MH008,"Colaba, Mumbai - MPCB",2019-07-31,11.53,6.39,8.11,10.54,,,
38,MH008,"Colaba, Mumbai - MPCB",2019-08-01,11.24,5.1,8.06,10.64,,,
39,MH008,"Colaba, Mumbai - MPCB",2019-08-02,10.6,4.22,8.12,10.61,,,
40,MH008,"Colaba, Mumbai - MPCB",2019-08-03,9.7,4.81,8.14,11.97,,,
41,MH008,"Colaba, Mumbai - MPCB",2019-08-04,11.87,5.46,8.01,10.63,,,
42,MH008,"Colaba, Mumbai - MPCB",2019-08-05,13.21,6.28,6.04,7.97,,,
43,MH008,"Colaba, Mumbai - MPCB",2019-08-06,11.76,7.56,1.82,11.51,,,
44,MH008,"Colaba, Mumbai - MPCB",2019-08-07,13.57,6.15,1.84,16.14,,,
45,MH008,"Colaba, Mumbai - MPCB",2019-08-08,20.48,5.63,1.79,15.43,,,
46,MH008,"Colaba, Mumbai - MPCB",2019-08-09,20.38,4.47,1.68,17.06,,,
47,MH008,"Colaba, Mumbai - MPCB",2019-08-10,26.25,5.16,1.93,19.64,,,
48,MH008,"Colaba, Mumbai - MPCB",2019-08-11,17.14,4.69,1.58,22.27,,,
49,MH008,"Colaba, Mumbai - MPCB",2019-08-12,15.5,5.05,1.66,21.92,,,
50,MH008,"Colaba, Mumbai - MPCB",2019-08-13,12.72,8.17,1.71,21.61,,,
51,MH008,"Colaba, Mumbai - MPCB",2019-08-14,16.18,6.6,1.65,24.86,,,
52,MH008,"Colaba, Mumbai - MPCB",2019-08-15,15.05,4.62,1.61,23.19,,,
53,MH008,"Colaba, Mumbai - MPCB",2019-08-16,14.62,7.34,1.85,22.58,,,
54,MH008,"Colaba, Mumbai - MPCB",2019-08-17,13.09,4.32,1.81,26.57,,,
55,MH008,"Colaba, Mumbai - MPCB",2019-08-18,13.3,5.62,1.67,23.56,,,
56,MH008,"Colaba, Mumbai - MPCB",2019-08-19,13.24,7.14,1.71,21.47,,,
57,MH008,"Colaba, Mumbai - MPCB",2019-08-20,12.6,8.08,1.84,20.85,,,
58,MH008,"Colaba, Mumbai - MPCB",2019-08-21,10.81,7.51,1.96,21.33,,,
59,MH008,"Colaba, Mumbai - MPCB",2019-08-22,11.77,8.41,3.69,20.7,,,
60,MH008,"Colaba, Mumbai - MPCB",2019-08-23,11.82,9.62,7.34,18.03,,,
61,MH008,"Colaba, Mumbai - MPCB",2019-08-24,10.72,4.91,8.35,23.91,,,
62,MH008,"Colaba, Mumbai - MPCB",2019-08-25,9.67,5.88,,,,,
63,MH008,"Colaba, Mumbai - MPCB",2019-08-26,12.92,5.28,10.66,19.04,,,
64,MH008,"Colaba, Mumbai - MPCB",2019-08-27,12.16,3.04,11.04,16.78,,,
65,MH008,"Colaba, Mumbai - MPCB",2019-08-28,9.41,3.17,13.79,16.71,,,
66,MH008,"Colaba, Mumbai - MPCB",2019-08-29,9.94,4.26,13.76,17.15,,,
67,MH008,"Colaba, Mumbai - MPCB",2019-08-30,10.24,8.34,15.41,14.1,,,
68,MH008,"Colaba, Mumbai - MPCB",2019-08-31,11.32,4.67,15.56,16.61,,,
69,MH008,"Colaba, Mumbai - MPCB",2019-09-01,11.65,4.12,14.86,17.7,,,
70,MH008,"Colaba, Mumbai - MPCB",2019-09-02,11.64,2.58,15.02,17.65,,,
71,MH008,"Colaba, Mumbai - MPCB",2019-09-03,8.5,4.68,18.92,8.24,,,
72,MH008,"Colaba, Mumbai - MPCB",2019-09-04,10.54,4.19,18.8,8.76,,,
73,MH008,"Colaba, Mumbai - MPCB",2019-09-05,6.56,3.4,18.13,10.61,,,
74,MH008,"Colaba, Mumbai - MPCB",2019-09-06,9.57,3.57,17.62,10.67,,,
75,MH008,"Colaba, Mumbai - MPCB",2019-09-07,8.4,3.06,17.24,11.53,,,
76,MH008,"Colaba, Mumbai - MPCB",2019-09-08,8.95,3.07,17.25,15.74,,,
77,MH008,"Colaba, Mumbai - MPCB",2019-09-09,14.44,3.47,17.76,11.7,,,
78,MH008,"Colaba, Mumbai - MPCB",2019-09-10,13.16,3.97,18.36,12.22,,,
79,MH008,"Colaba, Mumbai - MPCB",2019-09-11,12.34,5.8,19.1,9.88,,,
80,MH008,"Colaba, Mumbai - MPCB",2019-09-12,9.91,4.58,24.13,10.23,,,
81,MH008,"Colaba, Mumbai - MPCB",2019-09-13,11.36,7.36,23.6,8.87,,,
82,MH008,"Colaba, Mumbai - MPCB",2019-09-14,12.15,8.21,22.51,8.2,,,
83,MH008,"Colaba, Mumbai - MPCB",2019-09-15,11.18,12.85,22.58,12.56,,,
84,MH008,"Colaba, Mumbai - MPCB",2019-09-16,10.58,10.01,22.4,7.72,,,
85,MH008,"Colaba, Mumbai - MPCB",2019-09-17,10.79,11.47,15.14,5.93,,,
86,MH008,"Colaba, Mumbai - MPCB",2019-09-18,15.85,12.05,5.88,7.55,,,
87,MH008,"Colaba, Mumbai - MPCB",2019-09-19,20.51,16.21,6.53,23.77,,,
88,MH008,"Colaba, Mumbai - MPCB",2019-09-20,12.35,5.72,7.4,15.26,,,
89,MH008,"Colaba, Mumbai - MPCB",2019-09-21,10.24,3.01,5.37,13.35,,,
90,MH008,"Colaba, Mumbai - MPCB",2019-09-22,13.19,3.45,5.61,15.64,,,
91,MH008,"Colaba, Mumbai - MPCB",2019-09-23,18.05,8.53,5.69,9.86,,,
92,MH008,"Colaba, Mumbai - MPCB",2019-09-24,15.7,9.37,1.2,8.6,,,
93,MH008,"Colaba, Mumbai - MPCB",2019-09-25,14.48,14.54,4.18,15.6,,,
94,MH008,"Colaba, Mumbai - MPCB",2019-09-26,20.02,13.85,8.43,15.56,,,
95,MH008,"Colaba, Mumbai - MPCB",2019-09-27,7.11,2.26,7.09,14.76,,,
96,MH008,"Colaba, Mumbai - MPCB",2019-09-28,7.58,2.65,3.46,10.26,,,
97,MH008,"Colaba, Mumbai - MPCB",2019-09-29,7.81,2.75,3.85,8.53,,,
98,MH008,"Colaba, Mumbai - MPCB",2019-09-30,6.63,4.63,6.05,7.54,,,
