,StationId,StationName,Date,PM2.5,NOx,SO2,O3,Temp,RH,WS
0,MH011,"Sion, Mumbai - MPCB",2019-06-20,20.07,31.25,12.26,19.07,,,
1,MH011,"Sion, Mumbai - MPCB",2019-06-21,21.76,49.0,12.53,11.88,,,
2,MH011,"Sion, Mumbai - MPCB",2019-06-22,23.08,38.65,12.3,15.77,,,
3,MH011,"Sion, Mumbai - MPCB",2019-06-23,23.79,35.93,12.31,16.69,,,
4,MH011,"Sion, Mumbai - MPCB",2019-06-24,25.37,48.67,12.44,11.69,,,
5,MH011,"Sion, Mumbai - MPCB",2019-06-25,21.09,38.54,12.39,18.44,,,
6,MH011,"Sion, Mumbai - MPCB",2019-06-26,20.3,40.09,12.45,13.44,,,
7,MH011,"Sion, Mumbai - MPCB",2019-06-27,14.13,58.29,12.75,12.64,,,
8,MH011,"Sion, Mumbai - MPCB",2019-06-28,10.72,39.83,12.5,17.4,,,
9,MH011,"Sion, Mumbai - MPCB",2019-06-29,17.56,60.82,12.57,20.79,,,
10,MH011,"Sion, Mumbai - MPCB",2019-06-30,19.16,59.58,12.7,13.19,,,
11,MH011,"Sion, Mumbai - MPCB",2019-07-01,12.77,64.69,12.74,17.21,,,
12,MH011,"Sion, Mumbai - MPCB",2019-07-02,22.8,84.6,12.88,11.48,,,
13,MH011,"Sion, Mumbai - MPCB",2019-07-03,16.6,83.72,13.11,8.39,,,
14,MH011,"Sion, Mumbai - MPCB",2019-07-04,21.48,71.29,13.44,6.33,,,
15,MH011,"Sion, Mumbai - MPCB",2019-07-05,19.71,52.22,12.9,10.07,,,
16,MH011,"Sion, Mumbai - MPCB",2019-07-06,13.58,31.88,12.68,15.77,,,
17,MH011,"Sion, Mumbai - MPCB",2019-07-07,15.46,20.03,12.43,17.74,,,
18,MH011,"Sion, Mumbai - MPCB",2019-07-08,12.6,33.24,12.97,14.32,,,
19,MH011,"Sion, Mumbai - MPCB",2019-07-09,11.83,27.88,14.74,12.89,,,
20,MH011,"Sion, Mumbai - MPCB",2019-07-10,11.28,46.6,14.98,9.94,,,
21,MH011,"Sion, Mumbai - MPCB",2019-07-11,11.77,59.94,14.74,9.95,,,
22,MH011,"Sion, Mumbai - MPCB",2019-07-12,13.2,35.59,14.72,9.7,,,
23,MH011,"Sion, Mumbai - MPCB",2019-07-13,13.63,37.23,14.71,7.81,,,
24,MH011,"Sion, Mumbai - MPCB",2019-07-14,12.57,27.64,14.63,12.69,,,
25,MH011,"Sion, Mumbai - MPCB",2019-07-15,12.96,27.96,14.84,11.5,,,
26,MH011,"Sion, Mumbai - MPCB",2019-07-16,13.57,53.52,14.55,5.59,,,
27,MH011,"Sion, Mumbai - MPCB",2019-07-17,15.72,28.73,1.01,10.02,,,
28,MH011,"Sion, Mumbai - MPCB",2019-07-18,16.09,34.03,1.32,9.3,,,
29,MH011,"Sion, Mumbai - MPCB",2019-07-19,23.28,56.82,1.7,8.73,,,
30,MH011,"Sion, Mumbai - MPCB",2019-07-20,24.88,76.82,2.38,8.21,,,
31,MH011,"Sion, Mumbai - MPCB",2019-07-21,31.45,86.96,2.96,15.56,,,
32,MH011,"Sion, Mumbai - MPCB",2019-07-22,12.81,48.51,1.75,14.89,,,
33,MH011,"Sion, Mumbai - MPCB",2019-07-23,11.16,55.38,1.7,13.7,,,
34,MH011,"Sion, Mumbai - MPCB",2019-07-24,9.86,43.47,1.36,12.86,,,
35,MH011,"Sion, Mumbai - MPCB",2019-07-25,17.35,44.52,1.39,10.19,,,
36,MH011,"Sion, Mumbai - MPCB",2019-07-26,13.56,32.16,1.25,13.48,,,
37,MH011,"Sion, Mumbai - MPCB",2019-07-27,14.67,30.39,1.17,16.71,,,
38,MH011,"Sion, Mumbai - MPCB",2019-07-28,14.45,26.46,1.15,19.25,,,
39,MH011,"Sion, Mumbai - MPCB",2019-07-29,19.74,53.79,1.51,9.42,,,
40,MH011,"Sion, Mumbai - MPCB",2019-07-30,14.68,42.04,1.33,10.75,,,
41,MH011,"Sion, Mumbai - MPCB",2019-07-31,12.6,28.99,1.18,11.48,,,
42,MH011,"Sion, Mumbai - MPCB",2019-08-01,11.66,22.05,2.36,12.45,,,
43,MH011,"Sion, Mumbai - MPCB",2019-08-02,9.69,23.8,11.87,7.7,,,
44,MH011,"Sion, Mumbai - MPCB",2019-08-03,8.4,25.23,21.52,0.76,,,
45,MH011,"Sion, Mumbai - MPCB",2019-08-04,13.65,25.65,21.73,0.29,,,
46,MH011,"Sion, Mumbai - MPCB",2019-08-05,14.76,27.1,21.83,0.25,,,
47,MH011,"Sion, Mumbai - MPCB",2019-08-06,13.83,29.48,21.92,0.42,,,
48,MH011,"Sion, Mumbai - MPCB",2019-08-07,17.48,29.26,21.96,3.08,,,
49,MH011,"Sion, Mumbai - MPCB",2019-08-08,22.5,24.94,21.92,10.1,,,
50,MH011,"Sion, Mumbai - MPCB",2019-08-09,19.65,21.15,21.79,12.77,,,
51,MH011,"Sion, Mumbai - MPCB",2019-08-10,16.43,18.12,21.61,11.63,,,
52,MH011,"Sion, Mumbai - MPCB",2019-08-11,16.91,18.01,21.47,12.48,,,
53,MH011,"Sion, Mumbai - MPCB",2019-08-12,13.26,21.83,22.03,10.51,,,
54,MH011,"Sion, Mumbai - MPCB",2019-08-13,17.2,25.55,22.04,11.54,,,
55,MH011,"Sion, Mumbai - MPCB",2019-08-14,18.11,33.81,21.71,13.16,,,
56,MH011,"Sion, Mumbai - MPCB",2019-08-15,15.27,32.08,21.71,14.1,,,
57,MH011,"Sion, Mumbai - MPCB",2019-08-16,13.0,23.07,21.71,13.75,,,
58,MH011,"Sion, Mumbai - MPCB",2019-08-17,12.39,22.78,21.74,12.22,,,
59,MH011,"Sion, Mumbai - MPCB",2019-08-18,12.27,23.13,21.71,11.23,,,
60,MH011,"Sion, Mumbai - MPCB",2019-08-19,12.95,32.45,21.8,8.8,,,
61,MH011,"Sion, Mumbai - MPCB",2019-08-20,16.88,47.19,21.85,8.32,,,
62,MH011,"Sion, Mumbai - MPCB",2019-08-21,16.36,43.58,21.85,9.63,,,
63,MH011,"Sion, Mumbai - MPCB",2019-08-22,14.72,40.89,21.83,9.05,,,
64,MH011,"Sion, Mumbai - MPCB",2019-08-23,17.83,46.88,22.04,9.02,,,
65,MH011,"Sion, Mumbai - MPCB",2019-08-24,14.05,23.52,21.75,13.5,,,
66,MH011,"Sion, Mumbai - MPCB",2019-08-25,15.51,38.56,21.96,9.33,,,
67,MH011,"Sion, Mumbai - MPCB",2019-08-26,18.64,47.98,22.32,8.61,,,
68,MH011,"Sion, Mumbai - MPCB",2019-08-27,16.6,47.12,22.28,8.6,,,
69,MH011,"Sion, Mumbai - MPCB",2019-08-28,14.76,40.15,22.25,8.37,,,
70,MH011,"Sion, Mumbai - MPCB",2019-08-29,16.43,42.6,22.23,10.27,,,
71,MH011,"Sion, Mumbai - MPCB",2019-08-30,14.4,51.19,22.46,7.28,,,
72,MH011,"Sion, Mumbai - MPCB",2019-08-31,14.47,37.5,22.19,8.71,,,
73,MH011,"Sion, Mumbai - MPCB",2019-09-01,13.12,38.65,22.13,16.81,,,
74,MH011,"Sion, Mumbai - MPCB",2019-09-02,15.9,29.59,22.17,12.98,,,
75,MH011,"Sion, Mumbai - MPCB",2019-09-03,8.87,38.14,22.08,14.37,,,
76,MH011,"Sion, Mumbai - MPCB",2019-09-04,10.98,40.6,22.1,16.23,,,
77,MH011,"Sion, Mumbai - MPCB",2019-09-05,6.18,32.39,22.08,18.8,,,
78,MH011,"Sion, Mumbai - MPCB",2019-09-06,10.7,30.32,22.03,14.89,,,
79,MH011,"Sion, Mumbai - MPCB",2019-09-07,10.25,30.14,22.02,13.0,,,
80,MH011,"Sion, Mumbai - MPCB",2019-09-08,12.0,36.37,21.97,18.82,,,
81,MH011,"Sion, Mumbai - MPCB",2019-09-09,14.43,38.77,22.06,11.93,,,
82,MH011,"Sion, Mumbai - MPCB",2019-09-10,16.31,31.13,21.99,14.32,,,
83,MH011,"Sion, Mumbai - MPCB",2019-09-11,17.57,49.86,22.33,9.3,,,
84,MH011,"Sion, Mumbai - MPCB",2019-09-12,15.23,30.14,22.09,10.14,,,
85,MH011,"Sion, Mumbai - MPCB",2019-09-13,19.24,55.63,22.4,8.58,,,
86,MH011,"Sion, Mumbai - MPCB",2019-09-14,15.53,34.13,22.81,12.08,,,
87,MH011,"Sion, Mumbai - MPCB",2019-09-15,16.19,67.86,22.19,12.68,,,
88,MH011,"Sion, Mumbai - MPCB",2019-09-16,15.55,61.77,22.49,5.21,,,
89,MH011,"Sion, Mumbai - MPCB",2019-09-17,16.82,66.39,22.64,4.67,,,
90,MH011,"Sion, Mumbai - MPCB",2019-09-18,21.09,94.27,23.27,11.38,,,
91,MH011,"Sion, Mumbai - MPCB",2019-09-19,24.48,93.89,22.74,22.82,,,
