,StationId,StationName,Date,PM2.5,NOx,SO2,O3,Temp,RH,WS
0,MH013,"Vile Parle West, Mumbai - MPCB",2019-06-03,11.72,19.34,1.29,11.81,,,
1,MH013,"Vile Parle West, Mumbai - MPCB",2019-06-04,14.62,15.98,1.36,6.83,,,
2,MH013,"Vile Parle West, Mumbai - MPCB",2019-06-05,11.88,15.01,1.25,6.99,,,
3,MH013,"Vile Parle West, Mumbai - MPCB",2019-06-06,11.78,16.53,1.3,8.01,,,
4,MH013,"Vile Parle West, Mumbai - MPCB",2019-06-07,9.18,15.9,1.37,9.19,,,
5,MH013,"Vile Parle West, Mumbai - MPCB",2019-06-08,14.04,18.87,1.47,8.51,,,
6,MH013,"Vile Parle West, Mumbai - MPCB",2019-06-09,13.4,22.54,1.55,7.57,,,
7,MH013,"Vile Parle West, Mumbai - MPCB",2019-06-10,15.31,32.31,1.67,11.12,,,
8,MH013,"Vile Parle West, Mumbai - MPCB",2019-06-11,12.63,35.98,1.78,13.01,,,
9,MH013,"Vile Parle West, Mumbai - MPCB",2019-06-12,17.06,50.43,2.34,4.82,,,
10,MH013,"Vile Parle West, Mumbai - MPCB",2019-06-13,14.26,48.79,1.77,9.13,,,
11,MH013,"Vile Parle West, Mumbai - MPCB",2019-06-14,14.57,36.97,1.93,9.1,,,
12,MH013,"Vile Parle West, Mumbai - MPCB",2019-06-15,12.58,39.61,2.0,7.21,,,
13,MH013,"Vile Parle West, Mumbai - MPCB",2019-06-16,10.28,22.2,1.77,13.28,,,
14,MH013,"Vile Parle West, Mumbai - MPCB",2019-06-17,10.76,24.56,1.88,12.57,,,
15,MH013,"Vile Parle West, Mumbai - MPCB",2019-06-18,12.84,30.12,2.09,15.0,,,
16,MH013,"Vile Parle West, Mumbai - MPCB",2019-06-19,13.09,29.83,1.98,8.29,,,
17,MH013,"Vile Parle West, Mumbai - MPCB",2019-06-20,13.78,24.68,1.92,10.4,,,
18,MH013,"Vile Parle West, Mumbai - MPCB",2019-06-21,11.73,17.98,1.76,12.03,,,
19,MH013,"Vile Parle West, Mumbai - MPCB",2019-06-22,16.7,19.29,1.7,13.31,,,
20,MH013,"Vile Parle West, Mumbai - MPCB",2019-06-23,15.9,17.4,1.42,10.62,,,
21,MH013,"Vile Parle West, Mumbai - MPCB",2019-06-24,18.79,24.78,1.43,10.3,,,
22,MH013,"Vile Parle West, Mumbai - MPCB",2019-06-25,14.56,34.86,1.72,9.49,,,
23,MH013,"Vile Parle West, Mumbai - MPCB",2019-06-26,13.28,36.95,2.18,7.7,,,
24,MH013,"Vile Parle West, Mumbai - MPCB",2019-06-27,9.13,46.14,2.49,7.1,,,
25,MH013,"Vile Parle West, Mumbai - MPCB",2019-06-28,4.45,19.31,1.98,14.76,,,
26,MH013,"Vile Parle West, Mumbai - MPCB",2019-06-29,9.09,30.93,2.1,17.76,,,
27,MH013,"Vile Parle West, Mumbai - MPCB",2019-06-30,7.73,24.45,1.85,10.03,,,
28,MH013,"Vile Parle West, Mumbai - MPCB",2019-07-01,5.36,33.2,2.08,14.09,,,
29,MH013,"Vile Parle West, Mumbai - MPCB",2019-07-02,6.41,39.81,2.23,9.72,,,
30,MH013,"Vile Parle West, Mumbai - MPCB",2019-07-03,8.17,36.1,2.24,7.15,,,
31,MH013,"Vile Parle West, Mumbai - MPCB",2019-07-04,10.34,52.77,3.03,5.37,,,
32,MH013,"Vile Parle West, Mumbai - MPCB",2019-07-05,8.18,33.54,2.49,8.58,,,
33,MH013,"Vile Parle West, Mumbai - MPCB",2019-07-06,4.76,23.92,2.48,13.4,,,
34,MH013,"Vile Parle West, Mumbai - MPCB",2019-07-07,3.14,8.61,3.24,14.85,,,
35,MH013,"Vile Parle West, Mumbai - MPCB",2019-07-08,4.49,29.17,8.94,8.25,,,
36,MH013,"Vile Parle West, Mumbai - MPCB",2019-07-09,7.72,14.91,2.99,10.51,,,
37,MH013,"Vile Parle West, Mumbai - MPCB",2019-07-10,4.1,21.92,2.18,10.73,,,
38,MH013,"Vile Parle West, Mumbai - MPCB",2019-07-11,4.49,17.28,1.92,7.7,,,
39,MH013,"Vile Parle West, Mumbai - MPCB",2019-07-12,14.31,38.29,2.25,6.89,,,
40,MH013,"Vile Parle West, Mumbai - MPCB",2019-07-13,13.75,37.04,2.33,5.5,,,
41,MH013,"Vile Parle West, Mumbai - MPCB",2019-07-14,3.81,24.46,2.08,7.93,,,
42,MH013,"Vile Parle West, Mumbai - MPCB",2019-07-15,7.46,22.01,2.07,7.52,,,
43,MH013,"Vile Parle West, Mumbai - MPCB",2019-07-16,6.37,20.99,2.06,6.56,,,
44,MH013,"Vile Parle West, Mumbai - MPCB",2019-07-17,4.34,22.97,11.35,6.6,,,
45,MH013,"Vile Parle West, Mumbai - MPCB",2019-07-18,9.33,21.79,16.58,9.06,,,
46,MH013,"Vile Parle West, Mumbai - MPCB",2019-07-19,14.07,28.53,16.65,7.88,,,
47,MH013,"Vile Parle West, Mumbai - MPCB",2019-07-20,11.98,40.11,17.32,9.1,,,
48,MH013,"Vile Parle West, Mumbai - MPCB",2019-07-21,16.95,45.48,18.03,13.33,,,
49,MH013,"Vile Parle West, Mumbai - MPCB",2019-07-22,7.56,35.43,17.19,12.59,,,
50,MH013,"Vile Parle West, Mumbai - MPCB",2019-07-23,4.75,35.1,17.18,12.21,,,
51,MH013,"Vile Parle West, Mumbai - MPCB",2019-07-24,12.17,22.57,16.98,12.54,,,
52,MH013,"Vile Parle West, Mumbai - MPCB",2019-07-25,13.06,25.31,17.14,9.63,,,
53,MH013,"Vile Parle West, Mumbai - MPCB",2019-07-26,11.97,22.58,17.07,12.13,,,
54,MH013,"Vile Parle West, Mumbai - MPCB",2019-07-27,12.18,13.6,16.86,16.29,,,
55,MH013,"Vile Parle West, Mumbai - MPCB",2019-07-28,11.9,11.7,16.89,16.44,,,
56,MH013,"Vile Parle West, Mumbai - MPCB",2019-07-29,12.05,19.31,17.01,12.28,,,
